case_id,cohort,circuit,trojan,method,profile,status,success,main_returncode,timeout_stage,gt_verify,abc_equivalent,cec_rounds,legacy_vn_passes,runtime_ms,wall_ms,provenance_verification_ms,main_wall_ms,cec_wall_ms,payload_fix_nodes,area_delta,level_delta,reported_area_delta,reported_level_delta,golden_area,golden_level,trojan_area,trojan_level,patched_area,patched_level,actual_area_delta_trojan,actual_level_delta_trojan,actual_area_delta_golden,actual_level_delta_golden,rule_synth_summary_count,rule_apply_summary_count,rule_miter_summary_count,rule_build_attempt_count,multi_head_discovery_summary_count,multi_head_rule_summary_count,multi_head_patch_summary_count,multi_head_cec_feedback_summary_count,binary_sha256,abc_sha256,highs_library_sha256,cache_key,stdout_log,stderr_log,cec_stdout_log,cec_stderr_log,patched_bench,command_json,rule_synth_summaries_json,rule_apply_summaries_json,rule_miter_summaries_json,rule_build_attempts_json,rule_build_unlinked_summaries_json,multi_head_discovery_summaries_json,multi_head_rule_summaries_json,multi_head_patch_summaries_json,multi_head_cec_feedback_summaries_json,multi_head_cec_feedback_first_corpus_added,multi_head_cec_feedback_first_corpus_size,multi_head_cec_feedback_first_labels_added,multi_head_cec_feedback_first_new_heads,multi_head_cec_feedback_first_round,multi_head_cec_feedback_last_corpus_added,multi_head_cec_feedback_last_corpus_size,multi_head_cec_feedback_last_labels_added,multi_head_cec_feedback_last_new_heads,multi_head_cec_feedback_last_round,multi_head_cec_feedback_numeric_sum_corpus_added,multi_head_cec_feedback_numeric_sum_corpus_size,multi_head_cec_feedback_numeric_sum_labels_added,multi_head_cec_feedback_numeric_sum_new_heads,multi_head_discovery_first_candidate_source,multi_head_discovery_first_candidates,multi_head_discovery_first_dt_builds,multi_head_discovery_first_heads,multi_head_discovery_first_literals,multi_head_discovery_first_optimizer_status,multi_head_discovery_first_rules,multi_head_discovery_first_total_ms,multi_head_discovery_last_candidate_source,multi_head_discovery_last_candidates,multi_head_discovery_last_dt_builds,multi_head_discovery_last_heads,multi_head_discovery_last_literals,multi_head_discovery_last_optimizer_status,multi_head_discovery_last_rules,multi_head_discovery_last_total_ms,multi_head_discovery_numeric_sum_candidates,multi_head_discovery_numeric_sum_dt_builds,multi_head_discovery_numeric_sum_heads,multi_head_discovery_numeric_sum_literals,multi_head_discovery_numeric_sum_rules,multi_head_discovery_numeric_sum_total_ms,multi_head_patch_first_area_delta,multi_head_patch_first_cec_attempt,multi_head_patch_first_heads,multi_head_patch_first_level_delta,multi_head_patch_first_output_xors,multi_head_patch_first_predicate_nodes,multi_head_patch_first_proved_heads,multi_head_patch_last_area_delta,multi_head_patch_last_cec_attempt,multi_head_patch_last_heads,multi_head_patch_last_level_delta,multi_head_patch_last_output_xors,multi_head_patch_last_predicate_nodes,multi_head_patch_last_proved_heads,multi_head_patch_numeric_sum_area_delta,multi_head_patch_numeric_sum_heads,multi_head_patch_numeric_sum_level_delta,multi_head_patch_numeric_sum_output_xors,multi_head_patch_numeric_sum_predicate_nodes,multi_head_patch_numeric_sum_proved_heads,multi_head_rule_first_added,multi_head_rule_first_candidates,multi_head_rule_first_cec_attempt,multi_head_rule_first_checks,multi_head_rule_first_global_added,multi_head_rule_first_head,multi_head_rule_first_literals,multi_head_rule_first_miter_ms,multi_head_rule_first_miter_status,multi_head_rule_first_negatives,multi_head_rule_first_optimizer_ms,multi_head_rule_first_pass,multi_head_rule_first_po_position,multi_head_rule_first_positives,multi_head_rule_first_proved,multi_head_rule_first_refine_budget_available,multi_head_rule_first_returned,multi_head_rule_first_rules,multi_head_rule_first_total_ms,multi_head_rule_last_added,multi_head_rule_last_candidates,multi_head_rule_last_cec_attempt,multi_head_rule_last_checks,multi_head_rule_last_global_added,multi_head_rule_last_head,multi_head_rule_last_literals,multi_head_rule_last_miter_ms,multi_head_rule_last_miter_status,multi_head_rule_last_negatives,multi_head_rule_last_optimizer_ms,multi_head_rule_last_pass,multi_head_rule_last_po_position,multi_head_rule_last_positives,multi_head_rule_last_proved,multi_head_rule_last_refine_budget_available,multi_head_rule_last_returned,multi_head_rule_last_rules,multi_head_rule_last_total_ms,multi_head_rule_numeric_sum_added,multi_head_rule_numeric_sum_candidates,multi_head_rule_numeric_sum_checks,multi_head_rule_numeric_sum_global_added,multi_head_rule_numeric_sum_literals,multi_head_rule_numeric_sum_miter_ms,multi_head_rule_numeric_sum_negatives,multi_head_rule_numeric_sum_optimizer_ms,multi_head_rule_numeric_sum_positives,multi_head_rule_numeric_sum_proved,multi_head_rule_numeric_sum_refine_budget_available,multi_head_rule_numeric_sum_returned,multi_head_rule_numeric_sum_rules,multi_head_rule_numeric_sum_total_ms
aes_n2_t5_o000_s9000_7aac57e8,v4_heldout_ood_large_ood,aes,aes_n2_t5_o000_s9000_7aac57e8,z3-pb,smoke_extended,CEC_FAIL,False,0,,PASS,False,4,0,187666.0,190712.62548607774,105.22245592437685,187921.22649401426,1468.7470570206642,2,10,1,10,1,491808,30,491823,32,491833,33,10,1,25,3,0,0,0,0,1,10,5,5,534b5eb47e069e0a947efd5d2a8daa1b3605ebc0c85d950f1d7814d9f605342f,627ee77136889096c2d8aa11ef9adffb666504867f29508180ac10fc596093e3,,7a0a16a317c214bda8b12a87633dd904a7935186761dfb64fbe47ed1f567b103,raw/aes_n2_t5_o000_s9000_7aac57e8--z3-pb.stdout.log,raw/aes_n2_t5_o000_s9000_7aac57e8--z3-pb.stderr.log,raw/aes_n2_t5_o000_s9000_7aac57e8--z3-pb.cec.stdout.log,raw/aes_n2_t5_o000_s9000_7aac57e8--z3-pb.cec.stderr.log,patched/aes_n2_t5_o000_s9000_7aac57e8--z3-pb.bench,"[""/home/as6325400/hardwaretrojan_silence_formal/bin/main-multi-head-534b5eb47e06"",""/home/as6325400/hardwaretrojan_silence_formal/validation/v4_rule_benchmark_inputs/golden/aes.bench"",""/home/as6325400/hardwaretrojan_silence_formal/validation/v4_rule_benchmark_inputs/trojan/aes/aes_n2_t5_o000_s9000_7aac57e8.bench"",""/home/as6325400/hardwaretrojan_silence_formal/validation/v4_rule_benchmark_inputs/groundtruth/aes/aes_n2_t5_o000_s9000_7aac57e8_error_patterns.json"",""/home/as6325400/hardwaretrojan_silence_formal/validation/v4_z3_pb_multi_head_smoke_2026-08-12/run/patched/.aes_n2_t5_o000_s9000_7aac57e8--z3-pb.bench.po3_u26x.bench"",""--depth"",""10"",""--neg-ratio"",""50"",""--mine-rounds"",""15"",""--mine-max"",""5000"",""--rule-method"",""z3-pb"",""--rule-formal-refine"",""--rule-formal-timeout-ms"",""10000"",""--rule-formal-max-rounds"",""5"",""--rule-formal-cex-batch"",""5"",""--rule-multi-head"",""--rule-multi-head-max-rounds"",""20""]",[],[],[],[],"{""rule_apply_summaries"":[],""rule_miter_summaries"":[],""rule_synth_summaries"":[]}","[{""_line"":11,""_raw"":""multi_head_discovery_summary heads 2 candidates 3 candidate_source raw_dt_union dt_builds 1 rules 1 literals 3 optimizer_status accepted total_ms 6038.69"",""candidate_source"":""raw_dt_union"",""candidates"":3,""dt_builds"":1,""heads"":2,""literals"":3,""optimizer_status"":""accepted"",""rules"":1,""total_ms"":6038.69}]","[{""_line"":17,""_raw"":""multi_head_rule_summary cec_attempt 1 head 0 po_position 5353 pass 1 positives 64 negatives 96 candidates 3 rules 1 literals 3 miter_status timeout proved 0 returned 0 added 0 global_added 0 refine_budget_available 1 checks 1 optimizer_ms 5.00823 miter_ms 14184.8 total_ms 16662.2"",""added"":0,""candidates"":3,""cec_attempt"":1,""checks"":1,""global_added"":0,""head"":0,""literals"":3,""miter_ms"":14184.8,""miter_status"":""timeout"",""negatives"":96,""optimizer_ms"":5.00823,""pass"":1,""po_position"":5353,""positives"":64,""proved"":0,""refine_budget_available"":1,""returned"":0,""rules"":1,""total_ms"":16662.2},{""_line"":23,""_raw"":""multi_head_rule_summary cec_attempt 1 head 1 po_position 6894 pass 1 positives 96 negatives 64 candidates 3 rules 1 literals 3 miter_status timeout proved 0 returned 0 added 0 global_added 0 refine_budget_available 1 checks 1 optimizer_ms 5.56456 miter_ms 13886.8 total_ms 16518.3"",""added"":0,""candidates"":3,""cec_attempt"":1,""checks"":1,""global_added"":0,""head"":1,""literals"":3,""miter_ms"":13886.8,""miter_status"":""timeout"",""negatives"":64,""optimizer_ms"":5.56456,""pass"":1,""po_position"":6894,""positives"":96,""proved"":0,""refine_budget_available"":1,""returned"":0,""rules"":1,""total_ms"":16518.3},{""_line"":35,""_raw"":""multi_head_rule_summary cec_attempt 2 head 0 po_position 5353 pass 1 positives 64 negatives 97 candidates 3 rules 1 literals 4 miter_status timeout proved 0 returned 0 added 0 global_added 0 refine_budget_available 1 checks 1 optimizer_ms 8.2359 miter_ms 14088.3 total_ms 16616.9"",""added"":0,""candidates"":3,""cec_attempt"":2,""checks"":1,""global_added"":0,""head"":0,""literals"":4,""miter_ms"":14088.3,""miter_status"":""timeout"",""negatives"":97,""optimizer_ms"":8.2359,""pass"":1,""po_position"":5353,""positives"":64,""proved"":0,""refine_budget_available"":1,""returned"":0,""rules"":1,""total_ms"":16616.9},{""_line"":41,""_raw"":""multi_head_rule_summary cec_attempt 2 head 1 po_position 6894 pass 1 positives 96 negatives 65 candidates 3 rules 1 literals 3 miter_status timeout proved 0 returned 0 added 0 global_added 0 refine_budget_available 1 checks 1 optimizer_ms 6.09407 miter_ms 13397.8 total_ms 15875.1"",""added"":0,""candidates"":3,""cec_attempt"":2,""checks"":1,""global_added"":0,""head"":1,""literals"":3,""miter_ms"":13397.8,""miter_status"":""timeout"",""negatives"":65,""optimizer_ms"":6.09407,""pass"":1,""po_position"":6894,""positives"":96,""proved"":0,""refine_budget_available"":1,""returned"":0,""rules"":1,""total_ms"":15875.1},{""_line"":53,""_raw"":""multi_head_rule_summary cec_attempt 3 head 0 po_position 5353 pass 1 positives 64 negatives 98 candidates 3 rules 1 literals 4 miter_status timeout proved 0 returned 0 added 0 global_added 0 refine_budget_available 1 checks 1 optimizer_ms 7.07629 miter_ms 14699.5 total_ms 17377.5"",""added"":0,""candidates"":3,""cec_attempt"":3,""checks"":1,""global_added"":0,""head"":0,""literals"":4,""miter_ms"":14699.5,""miter_status"":""timeout"",""negatives"":98,""optimizer_ms"":7.07629,""pass"":1,""po_position"":5353,""positives"":64,""proved"":0,""refine_budget_available"":1,""returned"":0,""rules"":1,""total_ms"":17377.5},{""_line"":59,""_raw"":""multi_head_rule_summary cec_attempt 3 head 1 po_position 6894 pass 1 positives 96 negatives 66 candidates 3 rules 1 literals 3 miter_status timeout proved 0 returned 0 added 0 global_added 0 refine_budget_available 1 checks 1 optimizer_ms 5.01147 miter_ms 13679.8 total_ms 16361.3"",""added"":0,""candidates"":3,""cec_attempt"":3,""checks"":1,""global_added"":0,""head"":1,""literals"":3,""miter_ms"":13679.8,""miter_status"":""timeout"",""negatives"":66,""optimizer_ms"":5.01147,""pass"":1,""po_position"":6894,""positives"":96,""proved"":0,""refine_budget_available"":1,""returned"":0,""rules"":1,""total_ms"":16361.3},{""_line"":71,""_raw"":""multi_head_rule_summary cec_attempt 4 head 0 po_position 5353 pass 1 positives 64 negatives 99 candidates 3 rules 1 literals 4 miter_status timeout proved 0 returned 0 added 0 global_added 0 refine_budget_available 1 checks 1 optimizer_ms 7.97143 miter_ms 14441.9 total_ms 17123.9"",""added"":0,""candidates"":3,""cec_attempt"":4,""checks"":1,""global_added"":0,""head"":0,""literals"":4,""miter_ms"":14441.9,""miter_status"":""timeout"",""negatives"":99,""optimizer_ms"":7.97143,""pass"":1,""po_position"":5353,""positives"":64,""proved"":0,""refine_budget_available"":1,""returned"":0,""rules"":1,""total_ms"":17123.9},{""_line"":77,""_raw"":""multi_head_rule_summary cec_attempt 4 head 1 po_position 6894 pass 1 positives 96 negatives 67 candidates 3 rules 1 literals 3 miter_status timeout proved 0 returned 0 added 0 global_added 0 refine_budget_available 1 checks 1 optimizer_ms 4.50919 miter_ms 13737.5 total_ms 16327.4"",""added"":0,""candidates"":3,""cec_attempt"":4,""checks"":1,""global_added"":0,""head"":1,""literals"":3,""miter_ms"":13737.5,""miter_status"":""timeout"",""negatives"":67,""optimizer_ms"":4.50919,""pass"":1,""po_position"":6894,""positives"":96,""proved"":0,""refine_budget_available"":1,""returned"":0,""rules"":1,""total_ms"":16327.4},{""_line"":89,""_raw"":""multi_head_rule_summary cec_attempt 5 head 0 po_position 5353 pass 1 positives 64 negatives 100 candidates 3 rules 1 literals 3 miter_status timeout proved 0 returned 0 added 0 global_added 0 refine_budget_available 1 checks 1 optimizer_ms 7.9477 miter_ms 14826.6 total_ms 17419.8"",""added"":0,""candidates"":3,""cec_attempt"":5,""checks"":1,""global_added"":0,""head"":0,""literals"":3,""miter_ms"":14826.6,""miter_status"":""timeout"",""negatives"":100,""optimizer_ms"":7.9477,""pass"":1,""po_position"":5353,""positives"":64,""proved"":0,""refine_budget_available"":1,""returned"":0,""rules"":1,""total_ms"":17419.8},{""_line"":95,""_raw"":""multi_head_rule_summary cec_attempt 5 head 1 po_position 6894 pass 1 positives 96 negatives 68 candidates 3 rules 1 literals 4 miter_status timeout proved 0 returned 0 added 0 global_added 0 refine_budget_available 1 checks 1 optimizer_ms 7.91906 miter_ms 13787.4 total_ms 16445"",""added"":0,""candidates"":3,""cec_attempt"":5,""checks"":1,""global_added"":0,""head"":1,""literals"":4,""miter_ms"":13787.4,""miter_status"":""timeout"",""negatives"":68,""optimizer_ms"":7.91906,""pass"":1,""po_position"":6894,""positives"":96,""proved"":0,""refine_budget_available"":1,""returned"":0,""rules"":1,""total_ms"":16445}]","[{""_line"":28,""_raw"":""multi_head_patch_summary cec_attempt 1 heads 2 proved_heads 0 predicate_nodes 9 output_xors 2 area_delta 11 level_delta 1"",""area_delta"":11,""cec_attempt"":1,""heads"":2,""level_delta"":1,""output_xors"":2,""predicate_nodes"":9,""proved_heads"":0},{""_line"":46,""_raw"":""multi_head_patch_summary cec_attempt 2 heads 2 proved_heads 0 predicate_nodes 10 output_xors 2 area_delta 12 level_delta 1"",""area_delta"":12,""cec_attempt"":2,""heads"":2,""level_delta"":1,""output_xors"":2,""predicate_nodes"":10,""proved_heads"":0},{""_line"":64,""_raw"":""multi_head_patch_summary cec_attempt 3 heads 2 proved_heads 0 predicate_nodes 10 output_xors 2 area_delta 12 level_delta 1"",""area_delta"":12,""cec_attempt"":3,""heads"":2,""level_delta"":1,""output_xors"":2,""predicate_nodes"":10,""proved_heads"":0},{""_line"":82,""_raw"":""multi_head_patch_summary cec_attempt 4 heads 2 proved_heads 0 predicate_nodes 9 output_xors 2 area_delta 11 level_delta 1"",""area_delta"":11,""cec_attempt"":4,""heads"":2,""level_delta"":1,""output_xors"":2,""predicate_nodes"":9,""proved_heads"":0},{""_line"":100,""_raw"":""multi_head_patch_summary cec_attempt 5 heads 2 proved_heads 0 predicate_nodes 8 output_xors 2 area_delta 10 level_delta 1"",""area_delta"":10,""cec_attempt"":5,""heads"":2,""level_delta"":1,""output_xors"":2,""predicate_nodes"":8,""proved_heads"":0}]","[{""_line"":29,""_raw"":""multi_head_cec_feedback round 1 labels_added 2 corpus_added 1 corpus_size 161 new_heads 0"",""corpus_added"":1,""corpus_size"":161,""labels_added"":2,""new_heads"":0,""round"":1},{""_line"":47,""_raw"":""multi_head_cec_feedback round 2 labels_added 2 corpus_added 1 corpus_size 162 new_heads 0"",""corpus_added"":1,""corpus_size"":162,""labels_added"":2,""new_heads"":0,""round"":2},{""_line"":65,""_raw"":""multi_head_cec_feedback round 3 labels_added 2 corpus_added 1 corpus_size 163 new_heads 0"",""corpus_added"":1,""corpus_size"":163,""labels_added"":2,""new_heads"":0,""round"":3},{""_line"":83,""_raw"":""multi_head_cec_feedback round 4 labels_added 2 corpus_added 1 corpus_size 164 new_heads 0"",""corpus_added"":1,""corpus_size"":164,""labels_added"":2,""new_heads"":0,""round"":4},{""_line"":101,""_raw"":""multi_head_cec_feedback round 5 labels_added 2 corpus_added 1 corpus_size 165 new_heads 0"",""corpus_added"":1,""corpus_size"":165,""labels_added"":2,""new_heads"":0,""round"":5}]",1,161,2,0,1,1,165,2,0,5,5,815,10,0,raw_dt_union,3,1,2,3,accepted,1,6038.69,raw_dt_union,3,1,2,3,accepted,1,6038.69,3,1,2,3,1,6038.69,11,1,2,1,2,9,0,10,5,2,1,2,8,0,56,10,5,10,46,0,0,3,1,1,0,0,3,14184.8,timeout,96,5.00823,1,5353,64,0,1,0,1,16662.2,0,3,5,1,0,1,4,13787.4,timeout,68,7.91906,1,6894,96,0,1,0,1,16445,0,30,10,0,34,140730.4,820,65.3379,800,0,10,0,10,166727.4
