circuit,trojan,success,gt_verify,vn_rounds,runtime_ms,area_delta,level_delta,cec_rounds
c5315,c5315_trojan73,FAIL,FAIL,1,333496,,,0
c5315,c5315_trojan74,PASS,PASS,1,74953.6,7,0,0
c5315,c5315_trojan75,PASS,PASS,1,25733.2,4,0,0
c5315,c5315_trojan76,PASS,PASS,1,1760,4,0,0
c5315,c5315_trojan77,PASS,PASS,1,48407.7,4,0,0
c5315,c5315_trojan78,CEC_FAIL,PASS,5,205982,16,13,5
c5315,c5315_trojan79,PASS,PASS,1,37825.1,7,1,0
c5315,c5315_trojan7,PASS,PASS,2,50352.1,2,1,1
c5315,c5315_trojan80,PASS,PASS,1,32524.1,2,0,0
c5315,c5315_trojan81,CEC_FAIL,PASS,3,866701,1231,28,1
c5315,c5315_trojan82,PASS,PASS,1,18765.1,4,2,0
c5315,c5315_trojan83,PASS,PASS,1,1625.2,4,1,0
c5315,c5315_trojan84,PASS,PASS,1,1746.56,7,0,0
c5315,c5315_trojan85,PASS,PASS,1,30795.9,4,0,0
c5315,c5315_trojan86,PASS,PASS,1,14894.3,6,0,0
c5315,c5315_trojan87,FAIL,FAIL,1,233542,,,0
c5315,c5315_trojan88,FAIL,FAIL,1,400255,,,0
c5315,c5315_trojan89,PASS,PASS,2,49590.1,2,0,1
c5315,c5315_trojan8,PASS,PASS,1,33447.8,4,0,0
c5315,c5315_trojan90,CEC_FAIL,PASS,5,796392,480,33,5
c5315,c5315_trojan91,PASS,PASS,1,27022.2,6,1,0
c5315,c5315_trojan92,PASS,PASS,1,1405.41,2,0,0
c5315,c5315_trojan93,CEC_FAIL,PASS,3,861058,12370,31,2
c5315,c5315_trojan94,PASS,PASS,1,26821.1,5,0,0
c5315,c5315_trojan95,PASS,PASS,1,3326.32,6,1,0
c5315,c5315_trojan96,PASS,PASS,1,15147,4,1,0
c5315,c5315_trojan97,PASS,PASS,1,25346.7,4,1,0
c5315,c5315_trojan98,TIMEOUT,PASS,6,,80,9,
c5315,c5315_trojan99,TIMEOUT,PASS,2,,192,7,
c5315,c5315_trojan9,PASS,PASS,1,1215.77,-1,-8,0
c6288,c6288_trojan0,PASS,PASS,2,74853.4,3,1,1
c7552,c7552_trojan0,PASS,PASS,1,28708.7,6,0,0
c7552,c7552_trojan10,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan11,PASS,PASS,1,7675.3,4,0,0
c7552,c7552_trojan12,PASS,PASS,1,34916.7,4,0,0
c7552,c7552_trojan13,PASS,PASS,2,8383.09,2,0,1
c7552,c7552_trojan14,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan15,PASS,PASS,0,894.784,-1,0,0
c7552,c7552_trojan16,PASS,PASS,3,11027.8,3,0,2
c7552,c7552_trojan17,PASS,PASS,2,14793,5,0,1
c7552,c7552_trojan18,CEC_FAIL,PASS,1,5277.05,1,0,5
c7552,c7552_trojan19,PASS,PASS,1,38316.2,4,0,0
