circuit,trojan,success,gt_verify,vn_rounds,runtime_ms,area_delta,level_delta,cec_rounds
c2670,c2670_trojan80,PASS,PASS,0,1473.03,-1,-3,0
c2670,c2670_trojan81,PASS,PASS,0,2935.87,-1,-2,0
c2670,c2670_trojan82,PASS,PASS,0,586.583,-1,0,0
c2670,c2670_trojan83,CEC_FAIL,PASS,4,3777.69,2,0,5
c2670,c2670_trojan84,PASS,PASS,0,709.372,-1,0,0
c2670,c2670_trojan85,PASS,PASS,0,637.645,-1,0,0
c2670,c2670_trojan86,PASS,PASS,0,805.365,-1,0,0
c2670,c2670_trojan87,PASS,PASS,0,622.629,-1,-2,0
c2670,c2670_trojan88,PASS,PASS,0,562.093,-1,0,0
c2670,c2670_trojan89,PASS,PASS,0,643.559,-1,-1,0
c2670,c2670_trojan8,PASS,PASS,0,817.513,-1,-13,0
c2670,c2670_trojan90,PASS,PASS,0,839.07,-1,0,0
c2670,c2670_trojan91,PASS,PASS,0,2171.48,-1,-7,0
c2670,c2670_trojan92,PASS,PASS,0,1085.84,-1,-7,0
c2670,c2670_trojan93,PASS,PASS,0,775.504,-1,0,0
c2670,c2670_trojan94,PASS,PASS,0,902.293,-1,-4,0
c2670,c2670_trojan95,PASS,PASS,0,678.22,-1,0,0
c2670,c2670_trojan96,PASS,PASS,0,2296.94,-1,-7,0
c2670,c2670_trojan97,PASS,PASS,0,866.403,-1,-7,0
c2670,c2670_trojan98,PASS,PASS,0,1294.09,-1,0,0
c2670,c2670_trojan99,PASS,PASS,0,1046.92,-1,-2,0
c2670,c2670_trojan9,PASS,PASS,0,471.193,-1,-12,0
c3540,c3540_trojan0,PASS,PASS,1,15841.6,2,0,0
c3540,c3540_trojan10,PASS,PASS,1,10583,2,1,0
c3540,c3540_trojan11,PASS,PASS,0,9347.14,-1,0,0
c3540,c3540_trojan12,PASS,PASS,1,2978.85,2,1,0
c3540,c3540_trojan13,PASS,PASS,1,2493.5,2,0,0
c3540,c3540_trojan14,PASS,PASS,0,3618.31,-1,0,0
c3540,c3540_trojan15,PASS,PASS,0,3763.91,-1,0,0
c3540,c3540_trojan16,PASS,PASS,1,2272.34,2,1,0
c3540,c3540_trojan17,PASS,PASS,1,17941.6,2,0,0
c3540,c3540_trojan18,PASS,PASS,0,7363.61,-1,0,0
c3540,c3540_trojan19,PASS,PASS,0,793.985,-1,0,0
c3540,c3540_trojan1,PASS,PASS,0,3536.47,-1,0,0
c3540,c3540_trojan20,PASS,PASS,0,4833.42,-1,0,0
c3540,c3540_trojan21,PASS,PASS,0,4093.59,-1,0,0
c3540,c3540_trojan22,PASS,PASS,0,3457.1,-1,-4,0
c3540,c3540_trojan23,PASS,PASS,0,3779.39,-1,0,0
c3540,c3540_trojan24,PASS,PASS,0,5786.83,-1,0,0
c3540,c3540_trojan25,PASS,PASS,0,594.398,-1,-4,0
c3540,c3540_trojan26,PASS,PASS,1,2456.89,-1,0,0
c3540,c3540_trojan27,PASS,PASS,0,2511.77,-1,0,0
c3540,c3540_trojan28,PASS,PASS,1,9148.97,2,0,0
c3540,c3540_trojan29,PASS,PASS,0,1062.5,-1,0,0
c3540,c3540_trojan2,PASS,PASS,0,8814.93,-1,0,0
c3540,c3540_trojan30,PASS,PASS,0,3167.34,-1,0,0
c3540,c3540_trojan31,PASS,PASS,1,11116.7,2,1,0
c3540,c3540_trojan32,PASS,PASS,0,3409.41,-1,0,0
c3540,c3540_trojan33,PASS,PASS,1,2608.77,2,0,0
c3540,c3540_trojan34,PASS,PASS,0,728.415,-1,0,0
c3540,c3540_trojan35,PASS,PASS,1,16083.5,2,0,0
c3540,c3540_trojan36,PASS,PASS,0,9125.11,-1,0,0
c3540,c3540_trojan37,CEC_FAIL,PASS,4,4153.35,1,1,5
c3540,c3540_trojan38,PASS,PASS,1,2437.78,2,0,0
c3540,c3540_trojan39,PASS,PASS,1,7082.32,2,1,0
c3540,c3540_trojan3,PASS,PASS,0,4669.38,-1,-6,0
c3540,c3540_trojan40,PASS,PASS,0,10041.3,-1,0,0
c3540,c3540_trojan41,PASS,PASS,1,1705.64,3,1,0
c3540,c3540_trojan42,PASS,PASS,0,6753.21,2,1,0
c3540,c3540_trojan43,PASS,PASS,1,8595.58,2,1,0
c3540,c3540_trojan44,PASS,PASS,1,1388.77,2,0,0
c3540,c3540_trojan45,PASS,PASS,1,9810.58,2,1,0
c3540,c3540_trojan46,PASS,PASS,0,2507.15,2,0,0
c3540,c3540_trojan47,PASS,PASS,1,10377,2,0,0
c3540,c3540_trojan48,PASS,PASS,1,3302.83,2,1,0
c3540,c3540_trojan49,PASS,PASS,0,1548.98,-1,0,0
c3540,c3540_trojan4,PASS,PASS,0,4297.52,-1,0,0
c3540,c3540_trojan50,PASS,PASS,1,11822.6,3,0,0
c3540,c3540_trojan51,PASS,PASS,0,5077.86,-1,0,0
c3540,c3540_trojan52,PASS,PASS,0,11359.4,-1,0,0
c3540,c3540_trojan53,PASS,PASS,0,3881.35,-1,0,0
c3540,c3540_trojan54,PASS,PASS,0,9532.67,-1,0,0
c3540,c3540_trojan55,PASS,PASS,0,12929.4,-1,0,0
c3540,c3540_trojan56,PASS,PASS,0,896.072,-1,0,0
c3540,c3540_trojan57,PASS,PASS,0,2370.55,-1,0,0
c3540,c3540_trojan58,PASS,PASS,0,3265.05,-1,0,0
c3540,c3540_trojan59,PASS,PASS,0,3501.5,-1,0,0
c3540,c3540_trojan5,PASS,PASS,0,9296.6,-1,0,0
c3540,c3540_trojan60,PASS,PASS,0,5609.58,-1,0,0
c3540,c3540_trojan61,PASS,PASS,0,11762.7,-1,0,0
c3540,c3540_trojan62,PASS,PASS,0,1197.52,-1,0,0
c3540,c3540_trojan63,PASS,PASS,0,2975.57,-1,0,0
c3540,c3540_trojan64,PASS,PASS,0,3315.02,-1,0,0
c3540,c3540_trojan65,PASS,PASS,0,6864.91,-1,0,0
c3540,c3540_trojan66,PASS,PASS,1,24901.4,3,0,0
c3540,c3540_trojan67,PASS,PASS,0,9279.08,-1,0,0
c3540,c3540_trojan68,PASS,PASS,0,9811.54,-1,0,0
c3540,c3540_trojan69,PASS,PASS,0,1502.77,-1,0,0
c3540,c3540_trojan6,PASS,PASS,1,1456.98,2,1,0
c3540,c3540_trojan70,PASS,PASS,1,9756.22,2,0,0
c3540,c3540_trojan71,PASS,PASS,0,2795.69,-1,0,0
c3540,c3540_trojan72,PASS,PASS,0,3723.73,-1,0,0
c3540,c3540_trojan73,PASS,PASS,0,3678.71,-1,0,0
c3540,c3540_trojan74,PASS,PASS,0,5452.39,-1,0,0
c3540,c3540_trojan75,PASS,PASS,0,635.176,-1,0,0
c3540,c3540_trojan76,PASS,PASS,0,1273.55,-1,0,0
c3540,c3540_trojan77,PASS,PASS,0,2654.43,-1,0,0
c3540,c3540_trojan78,PASS,PASS,1,1908.51,3,0,0
c3540,c3540_trojan79,PASS,PASS,0,2955.01,-1,0,0
c3540,c3540_trojan7,PASS,PASS,0,2118.67,-1,0,0
c3540,c3540_trojan80,PASS,PASS,0,3399.79,-1,0,0
c3540,c3540_trojan81,PASS,PASS,1,22225.8,3,0,0
c3540,c3540_trojan82,PASS,PASS,0,4414.62,-1,0,0
c3540,c3540_trojan83,PASS,PASS,1,2881.51,3,0,0
c3540,c3540_trojan84,PASS,PASS,1,7367.37,2,0,0
c3540,c3540_trojan85,PASS,PASS,1,1617.91,3,0,0
c3540,c3540_trojan86,PASS,PASS,0,12499.3,-1,0,0
c3540,c3540_trojan87,PASS,PASS,0,622.359,-1,0,0
c3540,c3540_trojan88,PASS,PASS,1,5304.99,3,0,0
c3540,c3540_trojan89,PASS,PASS,0,3672.31,-1,0,0
c3540,c3540_trojan8,PASS,PASS,0,3005.58,-1,0,0
c3540,c3540_trojan90,PASS,PASS,0,14072.4,-1,0,0
c3540,c3540_trojan91,PASS,PASS,1,1476.84,-1,0,0
c3540,c3540_trojan92,PASS,PASS,0,6354.75,1,0,0
c3540,c3540_trojan93,PASS,PASS,0,3953.78,-1,0,0
c3540,c3540_trojan94,PASS,PASS,0,887.428,-1,0,0
c3540,c3540_trojan95,PASS,PASS,0,6638.72,-1,0,0
c3540,c3540_trojan96,PASS,PASS,0,1992.22,1,0,0
c3540,c3540_trojan97,PASS,PASS,1,14142.8,3,0,0
c3540,c3540_trojan98,PASS,PASS,0,2753.19,-1,0,0
c3540,c3540_trojan99,PASS,PASS,0,3494.08,-1,0,0
c3540,c3540_trojan9,PASS,PASS,0,3322.24,-1,0,0
c5315,c5315_trojan0,PASS,PASS,1,70766.5,8,0,0
c5315,c5315_trojan10,PASS,PASS,1,62085.1,7,0,0
c5315,c5315_trojan11,PASS,PASS,1,22242.1,7,0,0
c5315,c5315_trojan12,PASS,PASS,1,38879.9,8,1,0
c5315,c5315_trojan13,PASS,PASS,1,21178.3,7,0,0
c5315,c5315_trojan14,CEC_FAIL,PASS,5,376637,27,8,5
c5315,c5315_trojan15,PASS,PASS,1,17719.2,4,0,0
c5315,c5315_trojan16,PASS,PASS,1,67492.3,8,0,0
c5315,c5315_trojan17,PASS,PASS,1,1704.08,4,0,0
c5315,c5315_trojan18,FAIL,FAIL,1,138509,,,0
c5315,c5315_trojan19,PASS,PASS,1,25451.7,7,0,0
c5315,c5315_trojan1,PASS,PASS,1,76503.1,4,0,0
c5315,c5315_trojan20,FAIL,FAIL,1,290366,,,0
c5315,c5315_trojan21,FAIL,FAIL,1,358931,,,0
c5315,c5315_trojan22,PASS,PASS,1,25422.2,7,0,0
c5315,c5315_trojan23,FAIL,FAIL,1,281039,,,0
c5315,c5315_trojan24,PASS,PASS,1,72546.1,9,0,0
c5315,c5315_trojan25,PASS,PASS,1,22263.7,10,0,0
c5315,c5315_trojan26,PASS,PASS,1,2077.33,7,0,0
c5315,c5315_trojan27,PASS,PASS,1,46017.4,8,0,0
c5315,c5315_trojan28,PASS,PASS,2,3126.89,6,0,1
c5315,c5315_trojan29,PASS,PASS,1,40193.6,8,0,0
c5315,c5315_trojan2,PASS,PASS,1,65011.3,8,0,0
c5315,c5315_trojan30,PASS,PASS,1,27769,4,0,0
c5315,c5315_trojan31,CEC_FAIL,PASS,2,972685,2502,32,1
c5315,c5315_trojan32,PASS,PASS,1,19558.4,10,0,0
c5315,c5315_trojan33,CEC_FAIL,PASS,5,169911,26,5,5
c5315,c5315_trojan34,PASS,PASS,1,2112.99,6,0,0
c5315,c5315_trojan35,PASS,PASS,1,27815.7,7,0,0
c5315,c5315_trojan36,PASS,PASS,1,20577.8,4,1,0
c5315,c5315_trojan37,CEC_FAIL,PASS,2,358687,461,20,1
c5315,c5315_trojan38,FAIL,FAIL,1,596897,,,0
c5315,c5315_trojan39,PASS,PASS,2,39760.9,3,0,1
c5315,c5315_trojan3,PASS,PASS,1,14618.1,8,0,0
c5315,c5315_trojan40,CEC_FAIL,PASS,5,817654,492,30,5
c5315,c5315_trojan41,PASS,PASS,1,29608.4,10,0,0
c5315,c5315_trojan42,PASS,PASS,1,1295.38,4,0,0
c5315,c5315_trojan43,FAIL,FAIL,2,340079,,,0
c5315,c5315_trojan44,PASS,PASS,1,29749.5,7,1,0
c5315,c5315_trojan45,PASS,PASS,1,2236.67,6,14,0
c5315,c5315_trojan46,PASS,PASS,1,14092.8,7,0,0
c5315,c5315_trojan47,PASS,PASS,1,22825.2,7,0,0
c5315,c5315_trojan48,PASS,PASS,1,86759.7,8,0,0
c5315,c5315_trojan49,CEC_FAIL,PASS,3,15272.8,193,25,2
c5315,c5315_trojan4,PASS,PASS,1,40735.4,2,0,0
c5315,c5315_trojan50,PASS,PASS,1,63839,7,0,0
c5315,c5315_trojan51,PASS,PASS,1,84712.1,2,0,0
c5315,c5315_trojan52,CEC_FAIL,PASS,2,503673,827,37,1
c5315,c5315_trojan53,PASS,PASS,1,14803.3,4,1,0
c5315,c5315_trojan54,PASS,PASS,1,37827.1,4,1,0
c5315,c5315_trojan55,CEC_FAIL,PASS,5,166958,18,6,5
c5315,c5315_trojan56,PASS,PASS,1,30568.7,4,1,0
c5315,c5315_trojan57,PASS,PASS,1,25988.6,6,0,0
c5315,c5315_trojan58,PASS,PASS,1,31902.8,2,0,0
c5315,c5315_trojan59,PASS,PASS,1,1354.27,-1,-5,0
c5315,c5315_trojan5,PASS,PASS,1,28069.4,7,0,0
c5315,c5315_trojan60,PASS,PASS,1,54206.3,4,0,0
c5315,c5315_trojan61,PASS,PASS,1,24261.3,4,1,0
c5315,c5315_trojan62,PASS,PASS,1,33296.3,5,0,0
c5315,c5315_trojan63,PASS,PASS,1,23253.7,4,0,0
c5315,c5315_trojan64,PASS,PASS,1,50160.4,4,0,0
c5315,c5315_trojan65,PASS,PASS,1,18059.5,2,0,0
c5315,c5315_trojan66,FAIL,FAIL,1,223603,,,0
c5315,c5315_trojan67,PASS,PASS,1,1732.71,4,0,0
c5315,c5315_trojan68,FAIL,FAIL,1,150600,,,0
c5315,c5315_trojan69,PASS,PASS,1,24255,4,1,0
c5315,c5315_trojan6,PASS,PASS,1,31978.8,8,0,0
c5315,c5315_trojan70,CEC_FAIL,PASS,4,797635,1206,15,1
c5315,c5315_trojan71,FAIL,FAIL,1,390794,,,0
c5315,c5315_trojan72,PASS,PASS,1,28020.9,4,0,0
c5315,c5315_trojan73,FAIL,FAIL,1,332810,,,0
c5315,c5315_trojan74,PASS,PASS,1,75773.2,7,0,0
c5315,c5315_trojan75,PASS,PASS,1,25967.9,4,0,0
c5315,c5315_trojan76,PASS,PASS,1,1633.31,4,0,0
c5315,c5315_trojan77,PASS,PASS,1,44716.7,4,0,0
c5315,c5315_trojan78,CEC_FAIL,PASS,5,194638,16,13,5
c5315,c5315_trojan79,PASS,PASS,1,34780.7,7,1,0
c5315,c5315_trojan7,PASS,PASS,2,47380.1,2,1,1
c5315,c5315_trojan80,PASS,PASS,1,31344.9,2,0,0
c5315,c5315_trojan81,CEC_FAIL,PASS,3,898980,1231,28,1
c5315,c5315_trojan82,PASS,PASS,1,18727,4,2,0
c5315,c5315_trojan83,PASS,PASS,1,1745.55,4,1,0
c5315,c5315_trojan84,PASS,PASS,1,1915.26,7,0,0
c5315,c5315_trojan85,PASS,PASS,1,28384.5,4,0,0
c5315,c5315_trojan86,PASS,PASS,1,14053.6,6,0,0
c5315,c5315_trojan87,FAIL,FAIL,1,245140,,,0
c5315,c5315_trojan88,FAIL,FAIL,1,422779,,,0
c5315,c5315_trojan89,PASS,PASS,2,45822.8,2,0,1
c5315,c5315_trojan8,PASS,PASS,1,30957.1,4,0,0
c5315,c5315_trojan90,CEC_FAIL,PASS,5,810562,480,33,5
c5315,c5315_trojan91,PASS,PASS,1,24812.4,6,1,0
c5315,c5315_trojan92,PASS,PASS,1,1396.28,2,0,0
c5315,c5315_trojan93,CEC_FAIL,PASS,3,874760,12370,31,2
c5315,c5315_trojan94,PASS,PASS,1,25994.5,5,0,0
c5315,c5315_trojan95,PASS,PASS,1,3267.1,6,1,0
c5315,c5315_trojan96,PASS,PASS,1,14274.9,4,1,0
c5315,c5315_trojan97,PASS,PASS,1,24432.9,4,1,0
c5315,c5315_trojan98,TIMEOUT,PASS,6,,80,9,
c5315,c5315_trojan99,TIMEOUT,PASS,2,,192,7,
c5315,c5315_trojan9,PASS,PASS,1,1221.4,-1,-8,0
c6288,c6288_trojan0,PASS,PASS,2,74649.7,3,1,1
c7552,c7552_trojan0,PASS,PASS,1,29140.2,6,0,0
c7552,c7552_trojan10,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan11,PASS,PASS,1,7675.25,4,0,0
c7552,c7552_trojan12,PASS,PASS,1,34369.9,4,0,0
c7552,c7552_trojan13,PASS,PASS,2,8346.04,2,0,1
c7552,c7552_trojan14,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan15,PASS,PASS,0,877.074,-1,0,0
c7552,c7552_trojan16,PASS,PASS,3,11102.5,3,0,2
c7552,c7552_trojan17,PASS,PASS,2,14928.3,5,0,1
c7552,c7552_trojan18,CEC_FAIL,PASS,1,5208.65,1,0,5
c7552,c7552_trojan19,PASS,PASS,1,37340.9,4,0,0
c7552,c7552_trojan1,PASS,PASS,1,22408.7,4,0,0
c7552,c7552_trojan20,CEC_FAIL,PASS,2,5442.95,1,0,5
c7552,c7552_trojan21,PASS,PASS,1,32352.9,6,0,0
c7552,c7552_trojan22,PASS,PASS,1,9606.98,6,0,0
c7552,c7552_trojan23,CEC_FAIL,PASS,2,40773.8,3,0,1
c7552,c7552_trojan24,SKIP_NO_PATTERNS,,,,,
