circuit,trojan,success,gt_verify,vn_rounds,runtime_ms,area_delta,level_delta,cec_rounds
c3540,c3540_trojan2,PASS,PASS,0,8417.49,-1,0,0
c3540,c3540_trojan30,PASS,PASS,0,2958.01,-1,0,0
c3540,c3540_trojan31,PASS,PASS,1,10587.2,2,1,0
c3540,c3540_trojan32,PASS,PASS,0,3074.66,-1,0,0
c3540,c3540_trojan33,PASS,PASS,1,2877.95,2,0,0
c3540,c3540_trojan34,PASS,PASS,0,666.652,-1,0,0
c3540,c3540_trojan35,PASS,PASS,1,16181.9,2,0,0
c3540,c3540_trojan36,PASS,PASS,0,8485.01,-1,0,0
c3540,c3540_trojan37,PASS,PASS,0,2500.19,-1,0,4
c3540,c3540_trojan38,PASS,PASS,1,2044.61,2,0,0
c3540,c3540_trojan39,PASS,PASS,1,7216.99,2,1,0
c3540,c3540_trojan3,PASS,PASS,0,3291.01,-1,-6,0
c3540,c3540_trojan40,PASS,PASS,0,10077,-1,0,0
c3540,c3540_trojan41,PASS,PASS,1,1626.1,3,1,0
c3540,c3540_trojan42,PASS,PASS,0,6169.47,2,1,0
c3540,c3540_trojan43,PASS,PASS,1,8349.37,2,1,0
c3540,c3540_trojan44,PASS,PASS,1,1270.93,2,0,0
c3540,c3540_trojan45,PASS,PASS,1,10170,2,1,0
c3540,c3540_trojan46,PASS,PASS,0,2432.26,2,0,0
c3540,c3540_trojan47,PASS,PASS,1,10252.6,2,0,0
c3540,c3540_trojan48,PASS,PASS,1,3130.25,2,1,0
c3540,c3540_trojan49,PASS,PASS,0,1499.96,-1,0,0
c3540,c3540_trojan4,PASS,PASS,0,3669.05,-1,0,0
c3540,c3540_trojan50,PASS,PASS,1,12544.3,3,0,0
c3540,c3540_trojan51,PASS,PASS,0,5001.24,-1,0,0
c3540,c3540_trojan52,PASS,PASS,0,11575.1,-1,0,0
c3540,c3540_trojan53,PASS,PASS,0,4011.4,-1,0,0
c3540,c3540_trojan54,PASS,PASS,0,6448.59,-1,0,0
c3540,c3540_trojan55,PASS,PASS,0,8849.58,-1,0,0
c3540,c3540_trojan56,PASS,PASS,0,774.002,-1,0,0
c3540,c3540_trojan57,PASS,PASS,0,2146.05,-1,0,0
c3540,c3540_trojan58,PASS,PASS,0,3112.72,-1,0,0
c3540,c3540_trojan59,PASS,PASS,0,3371.84,-1,0,0
c3540,c3540_trojan5,PASS,PASS,0,8477.77,-1,0,0
c3540,c3540_trojan60,PASS,PASS,0,5747.54,-1,0,0
c3540,c3540_trojan61,PASS,PASS,0,12784.8,-1,0,0
c3540,c3540_trojan62,PASS,PASS,0,1149.39,-1,0,0
c3540,c3540_trojan63,PASS,PASS,0,3007.25,-1,0,0
c3540,c3540_trojan64,PASS,PASS,0,3193.42,-1,0,0
c3540,c3540_trojan65,PASS,PASS,0,6201.45,-1,0,0
c3540,c3540_trojan66,PASS,PASS,1,20617.1,3,0,0
c3540,c3540_trojan67,PASS,PASS,0,9190.08,-1,0,0
c3540,c3540_trojan68,PASS,PASS,0,8568.8,-1,0,0
c3540,c3540_trojan69,PASS,PASS,0,1533.55,-1,0,0
c3540,c3540_trojan6,PASS,PASS,1,1581.96,2,1,0
c3540,c3540_trojan70,PASS,PASS,1,9728.23,2,0,0
c3540,c3540_trojan71,PASS,PASS,0,2724.59,-1,0,0
c3540,c3540_trojan72,PASS,PASS,0,3360.83,-1,0,0
c3540,c3540_trojan73,PASS,PASS,0,3479.17,-1,0,0
c3540,c3540_trojan74,PASS,PASS,0,5185.78,-1,0,0
c3540,c3540_trojan75,PASS,PASS,0,602.205,-1,0,0
c3540,c3540_trojan76,PASS,PASS,0,1087.17,-1,0,0
c3540,c3540_trojan77,PASS,PASS,0,2443.19,-1,0,0
c3540,c3540_trojan78,PASS,PASS,1,2017.09,3,0,0
c3540,c3540_trojan79,PASS,PASS,0,2850.43,-1,0,0
c3540,c3540_trojan7,PASS,PASS,0,2089.55,-1,0,0
c3540,c3540_trojan80,PASS,PASS,0,3314.57,-1,0,0
c3540,c3540_trojan81,PASS,PASS,1,22299.8,3,0,0
c3540,c3540_trojan82,PASS,PASS,0,3658.37,-1,0,0
c3540,c3540_trojan83,PASS,PASS,1,2762.48,3,0,0
c3540,c3540_trojan84,PASS,PASS,1,6996.9,2,0,0
c3540,c3540_trojan85,PASS,PASS,1,1312.4,3,0,0
c3540,c3540_trojan86,PASS,PASS,0,12267.3,-1,0,0
c3540,c3540_trojan87,PASS,PASS,0,702.936,-1,0,0
c3540,c3540_trojan88,PASS,PASS,1,5612.69,3,0,0
c3540,c3540_trojan89,PASS,PASS,0,3486.33,-1,0,0
c3540,c3540_trojan8,PASS,PASS,0,2840.41,-1,0,0
c3540,c3540_trojan90,PASS,PASS,0,16660.1,-1,0,0
c3540,c3540_trojan91,PASS,PASS,1,1679.83,3,0,0
c3540,c3540_trojan92,PASS,PASS,0,6002.96,1,0,0
c3540,c3540_trojan93,PASS,PASS,0,3814.66,-1,0,0
c3540,c3540_trojan94,PASS,PASS,0,836.034,-1,0,0
c3540,c3540_trojan95,PASS,PASS,0,5740.89,-1,0,0
c3540,c3540_trojan96,PASS,PASS,0,1695.27,1,0,0
c3540,c3540_trojan97,PASS,PASS,1,13645.9,3,0,0
c3540,c3540_trojan98,PASS,PASS,0,2608.27,-1,0,0
c3540,c3540_trojan99,PASS,PASS,0,3243.13,-1,0,0
c3540,c3540_trojan9,PASS,PASS,0,3240.79,-1,0,0
c5315,c5315_trojan0,TIMEOUT,PASS,2,,909,28,
c5315,c5315_trojan10,PASS,PASS,1,60593,7,0,0
c5315,c5315_trojan11,PASS,PASS,1,22005.6,7,0,0
c5315,c5315_trojan12,PASS,PASS,1,38575.8,8,1,0
c5315,c5315_trojan13,PASS,PASS,1,24531.2,7,0,0
c5315,c5315_trojan14,TIMEOUT,PASS,4,,13,0,
c5315,c5315_trojan15,PASS,PASS,1,19213,4,0,0
c5315,c5315_trojan16,FAIL,FAIL,2,229031,,,0
c5315,c5315_trojan17,PASS,PASS,1,1626.01,4,0,0
c5315,c5315_trojan18,TIMEOUT,PASS,4,,601,19,
c5315,c5315_trojan19,PASS,PASS,1,24510.6,7,0,0
c5315,c5315_trojan1,PASS,PASS,1,76387,4,0,0
c5315,c5315_trojan20,TIMEOUT,FAIL,2,,,,
c5315,c5315_trojan21,TIMEOUT,FAIL,2,,,,
c5315,c5315_trojan22,PASS,PASS,1,30056.7,7,0,0
c5315,c5315_trojan23,TIMEOUT,PASS,2,,1178,34,
c5315,c5315_trojan24,TIMEOUT,FAIL,2,,,,
c5315,c5315_trojan25,PASS,PASS,1,24774.6,10,0,0
c5315,c5315_trojan26,PASS,PASS,1,1980.07,7,0,0
c5315,c5315_trojan27,PASS,PASS,1,47104.7,8,0,0
c5315,c5315_trojan28,PASS,PASS,2,3022.61,7,0,1
c5315,c5315_trojan29,PASS,PASS,2,51231.4,15,0,0
c5315,c5315_trojan2,TIMEOUT,PASS,3,,990,35,
c5315,c5315_trojan30,PASS,PASS,1,26471.7,4,0,0
c5315,c5315_trojan31,TIMEOUT,FAIL,3,,,,
c5315,c5315_trojan32,PASS,PASS,1,20468.6,10,0,0
c5315,c5315_trojan33,CEC_FAIL,PASS,5,150614,13,0,5
c5315,c5315_trojan34,PASS,PASS,1,1980.56,6,0,0
c5315,c5315_trojan35,PASS,PASS,1,27833.5,7,0,0
c5315,c5315_trojan36,PASS,PASS,1,21080.1,4,1,0
c5315,c5315_trojan37,TIMEOUT,PASS,4,,777,18,
c5315,c5315_trojan38,TIMEOUT,FAIL,3,,,,
c5315,c5315_trojan39,PASS,PASS,3,64056,6,0,2
c5315,c5315_trojan3,PASS,PASS,1,14979.8,8,0,0
c5315,c5315_trojan40,TIMEOUT,PASS,4,,521,24,
c5315,c5315_trojan41,PASS,PASS,1,32851.2,10,0,0
c5315,c5315_trojan42,PASS,PASS,1,1329.62,4,0,0
c5315,c5315_trojan43,TIMEOUT,FAIL,2,,,,
c5315,c5315_trojan44,PASS,PASS,1,32182.6,7,1,0
c5315,c5315_trojan45,PASS,PASS,1,2140.42,6,14,0
c5315,c5315_trojan46,PASS,PASS,1,13640.9,7,0,0
c5315,c5315_trojan47,PASS,PASS,1,22782.8,7,0,0
c5315,c5315_trojan48,TIMEOUT,FAIL,2,,,,
c5315,c5315_trojan49,CEC_FAIL,PASS,2,8654.46,221,12,1
c5315,c5315_trojan4,PASS,PASS,1,44766.7,7,0,0
c5315,c5315_trojan50,TIMEOUT,PASS,3,,843,19,
c5315,c5315_trojan51,PASS,PASS,1,88314.1,2,0,0
c5315,c5315_trojan52,FAIL,FAIL,2,242355,,,0
c5315,c5315_trojan53,PASS,PASS,1,15446.1,4,1,0
c5315,c5315_trojan54,PASS,PASS,1,36696.4,4,1,0
c5315,c5315_trojan55,CEC_FAIL,PASS,5,149178,10,1,5
c5315,c5315_trojan56,PASS,PASS,1,32524.9,4,1,0
c5315,c5315_trojan57,PASS,PASS,1,26114.3,6,0,0
c5315,c5315_trojan58,PASS,PASS,1,31950.7,2,0,0
c5315,c5315_trojan59,PASS,PASS,1,1472.83,4,1,0
c5315,c5315_trojan5,PASS,PASS,1,27789,7,0,0
c5315,c5315_trojan60,PASS,PASS,1,54063.7,4,0,0
c5315,c5315_trojan61,PASS,PASS,1,24292.1,4,1,0
c5315,c5315_trojan62,PASS,PASS,1,37531.5,5,0,0
c5315,c5315_trojan63,PASS,PASS,1,21698,4,0,0
c5315,c5315_trojan64,PASS,PASS,1,48568,4,0,0
c5315,c5315_trojan65,PASS,PASS,1,18223.5,2,0,0
c5315,c5315_trojan66,FAIL,FAIL,3,276666,,,0
c5315,c5315_trojan67,PASS,PASS,1,1690.9,4,0,0
c5315,c5315_trojan68,FAIL,FAIL,2,163430,,,0
c5315,c5315_trojan69,PASS,PASS,1,24383.5,4,1,0
c5315,c5315_trojan6,PASS,PASS,1,32309.1,8,0,0
c5315,c5315_trojan70,TIMEOUT,FAIL,3,,,,
c5315,c5315_trojan71,TIMEOUT,FAIL,3,,,,
c5315,c5315_trojan72,PASS,PASS,1,28691.8,4,0,0
c5315,c5315_trojan73,TIMEOUT,FAIL,3,,,,
c5315,c5315_trojan74,TIMEOUT,FAIL,3,,,,
c5315,c5315_trojan75,PASS,PASS,1,22196.6,4,0,0
c5315,c5315_trojan76,PASS,PASS,1,1862.05,4,0,0
c5315,c5315_trojan77,PASS,PASS,1,44258,4,0,0
c5315,c5315_trojan78,CEC_FAIL,PASS,6,200503,12,6,5
c5315,c5315_trojan79,PASS,PASS,2,35757.7,11,1,0
c5315,c5315_trojan7,PASS,PASS,2,46739.7,9,1,1
c5315,c5315_trojan80,PASS,PASS,1,31699.8,2,0,0
c5315,c5315_trojan81,TIMEOUT,FAIL,2,,,,
c5315,c5315_trojan82,PASS,PASS,1,20536.8,4,2,0
c5315,c5315_trojan83,PASS,PASS,1,1665.1,4,1,0
c5315,c5315_trojan84,PASS,PASS,1,1791.12,7,0,0
c5315,c5315_trojan85,PASS,PASS,1,30065,4,0,0
c5315,c5315_trojan86,PASS,PASS,1,14000.2,6,0,0
c5315,c5315_trojan87,TIMEOUT,PASS,4,,798,16,
c5315,c5315_trojan88,TIMEOUT,FAIL,3,,,,
c5315,c5315_trojan89,PASS,PASS,3,70440.1,3,2,2
c5315,c5315_trojan8,PASS,PASS,1,31613.7,4,0,0
c5315,c5315_trojan90,TIMEOUT,PASS,4,,471,24,
c5315,c5315_trojan91,PASS,PASS,1,24020.7,6,1,0
c5315,c5315_trojan92,PASS,PASS,1,1415.34,2,0,0
c5315,c5315_trojan93,TIMEOUT,FAIL,2,,,,
c5315,c5315_trojan94,PASS,PASS,1,27662.4,5,0,0
c5315,c5315_trojan95,PASS,PASS,1,3338.06,6,1,0
c5315,c5315_trojan96,PASS,PASS,1,13600.8,4,1,0
c5315,c5315_trojan97,PASS,PASS,1,23857.6,4,1,0
c5315,c5315_trojan98,TIMEOUT,FAIL,3,,,,
c5315,c5315_trojan99,CEC_FAIL,PASS,4,9358.89,35,1,1
c5315,c5315_trojan9,PASS,PASS,1,1433.02,3,1,0
c6288,c6288_trojan0,PASS,PASS,2,74306.4,3,1,1
c7552,c7552_trojan0,PASS,PASS,1,27449.5,6,0,0
c7552,c7552_trojan10,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan11,PASS,PASS,1,7664.44,4,0,0
c7552,c7552_trojan12,PASS,PASS,1,33314.2,4,0,0
c7552,c7552_trojan13,PASS,PASS,2,9608.33,4,0,1
c7552,c7552_trojan14,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan15,PASS,PASS,0,822.339,-1,0,0
c7552,c7552_trojan16,PASS,PASS,2,6614.02,4,0,1
c7552,c7552_trojan17,PASS,PASS,2,14856.6,5,0,1
c7552,c7552_trojan18,PASS,PASS,0,2923.87,-1,0,3
c7552,c7552_trojan19,PASS,PASS,1,36882.9,4,0,0
c7552,c7552_trojan1,PASS,PASS,1,22209.5,4,0,0
c7552,c7552_trojan20,PASS,PASS,0,2161.02,-1,0,2
c7552,c7552_trojan21,PASS,PASS,1,30671.1,6,0,0
c7552,c7552_trojan22,PASS,PASS,1,9572.5,6,0,0
c7552,c7552_trojan23,CEC_FAIL,PASS,5,108602,6,0,5
c7552,c7552_trojan24,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan25,PASS,PASS,1,21620.5,5,0,0
c7552,c7552_trojan26,CEC_FAIL,PASS,5,7753.76,2,0,5
c7552,c7552_trojan27,PASS,PASS,1,2651.37,2,0,0
c7552,c7552_trojan28,PASS,PASS,1,16562.4,6,0,0
c7552,c7552_trojan29,PASS,PASS,1,27720.7,4,0,0
c7552,c7552_trojan2,CEC_FAIL,PASS,5,9071.69,3,0,5
c7552,c7552_trojan30,PASS,PASS,1,23871.5,5,0,0
c7552,c7552_trojan31,PASS,PASS,2,25991.3,6,0,1
c7552,c7552_trojan32,PASS,PASS,0,821.569,-1,0,0
c7552,c7552_trojan33,PASS,PASS,1,24879.3,4,0,0
c7552,c7552_trojan34,PASS,PASS,1,29728.5,4,0,0
c7552,c7552_trojan35,PASS,PASS,2,68053.5,2,0,1
c7552,c7552_trojan36,PASS,PASS,2,4768.64,3,0,1
c7552,c7552_trojan37,PASS,PASS,1,29531,5,0,0
c7552,c7552_trojan38,PASS,PASS,1,24239.4,6,0,0
c7552,c7552_trojan39,PASS,PASS,2,3237.53,2,0,1
c7552,c7552_trojan3,PASS,PASS,1,34909.6,10,0,0
c7552,c7552_trojan40,PASS,PASS,1,37701.2,6,0,0
c7552,c7552_trojan41,PASS,PASS,1,26120.5,4,0,0
c7552,c7552_trojan42,PASS,PASS,0,1662.12,-1,0,1
c7552,c7552_trojan43,PASS,PASS,1,36275.1,4,0,0
c7552,c7552_trojan44,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan45,PASS,PASS,1,26726.2,7,0,0
c7552,c7552_trojan46,PASS,PASS,1,32135.6,4,0,0
c7552,c7552_trojan47,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan48,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan49,PASS,PASS,2,6126.9,-1,0,4
c7552,c7552_trojan4,PASS,PASS,1,32517,4,0,0
c7552,c7552_trojan50,PASS,PASS,1,21860.4,4,0,0
c7552,c7552_trojan51,PASS,PASS,1,15057.4,2,1,0
c7552,c7552_trojan52,PASS,PASS,1,23278.5,6,1,0
c7552,c7552_trojan53,CEC_FAIL,PASS,5,8592.78,5,0,5
c7552,c7552_trojan54,PASS,PASS,1,31042,2,0,0
c7552,c7552_trojan55,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan56,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan57,PASS,PASS,5,86932.2,3,0,4
c7552,c7552_trojan58,PASS,PASS,1,18719.3,4,2,0
c7552,c7552_trojan59,PASS,PASS,1,19259.4,2,0,0
c7552,c7552_trojan5,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan60,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan61,PASS,PASS,1,5215.2,2,6,0
c7552,c7552_trojan62,PASS,PASS,1,30037.6,2,1,0
c7552,c7552_trojan63,PASS,PASS,5,15293.9,4,0,4
c7552,c7552_trojan64,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan65,PASS,PASS,0,848.088,-1,0,0
c7552,c7552_trojan66,PASS,PASS,1,3898.3,4,0,0
c7552,c7552_trojan67,PASS,PASS,2,12253.5,3,0,1
c7552,c7552_trojan68,CEC_FAIL,PASS,3,5504.2,3,0,5
c7552,c7552_trojan69,PASS,PASS,1,25487.1,2,0,0
c7552,c7552_trojan6,PASS,PASS,0,1456.78,-1,0,1
c7552,c7552_trojan70,CEC_FAIL,PASS,0,3439.25,1,0,5
c7552,c7552_trojan71,PASS,PASS,1,24919.2,4,0,0
c7552,c7552_trojan72,PASS,PASS,1,8159.34,3,0,0
c7552,c7552_trojan73,CEC_FAIL,PASS,5,101046,5,0,5
c7552,c7552_trojan74,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan75,PASS,PASS,2,32731.8,4,0,1
c7552,c7552_trojan76,PASS,PASS,1,24310.4,4,0,0
c7552,c7552_trojan77,PASS,PASS,0,1314.38,-1,0,0
c7552,c7552_trojan78,PASS,PASS,1,11153.8,3,0,0
c7552,c7552_trojan79,PASS,PASS,1,21484.9,2,0,0
c7552,c7552_trojan7,PASS,PASS,1,20514,2,0,0
c7552,c7552_trojan80,PASS,PASS,1,19549.1,4,0,0
c7552,c7552_trojan81,PASS,PASS,1,7192.65,4,0,0
c7552,c7552_trojan82,CEC_FAIL,PASS,5,7297.48,2,6,5
c7552,c7552_trojan83,PASS,PASS,2,40455.5,2,0,1
c7552,c7552_trojan84,PASS,PASS,1,23039.9,2,0,0
c7552,c7552_trojan85,PASS,PASS,1,29177.9,2,0,0
c7552,c7552_trojan86,PASS,PASS,1,2094.85,3,0,0
c7552,c7552_trojan87,PASS,PASS,1,22986.8,4,0,0
c7552,c7552_trojan88,PASS,PASS,1,19337.2,4,0,0
c7552,c7552_trojan89,PASS,PASS,0,1698.69,-1,0,1
c7552,c7552_trojan8,PASS,PASS,1,25901.2,3,0,0
c7552,c7552_trojan90,PASS,PASS,1,36639.1,3,0,0
c7552,c7552_trojan91,PASS,PASS,1,22098.5,2,0,0
c7552,c7552_trojan92,PASS,PASS,0,911.008,-1,0,0
c7552,c7552_trojan93,PASS,PASS,1,28477.7,2,0,0
c7552,c7552_trojan94,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan95,PASS,PASS,1,17413.7,3,0,0
c7552,c7552_trojan96,PASS,PASS,1,28224.9,2,0,0
c7552,c7552_trojan97,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan98,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan99,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan9,PASS,PASS,1,24928.7,4,0,0
c880,c880_trojan0,PASS,PASS,1,3499.26,8,6,0
c880,c880_trojan10,PASS,PASS,1,3390.68,9,1,0
c880,c880_trojan11,PASS,PASS,3,7915.3,8,1,2
c880,c880_trojan12,PASS,PASS,1,4085.77,9,1,0
