circuit,trojan,success,gt_verify,vn_rounds,runtime_ms,area_delta,level_delta,cec_rounds
c2670,c2670_trojan42,PASS,PASS,0,1243.68,-1,-9,0
c2670,c2670_trojan43,PASS,PASS,0,2402.23,-1,-9,0
c2670,c2670_trojan44,PASS,PASS,0,485.205,-1,0,0
c2670,c2670_trojan45,PASS,PASS,0,537.492,-1,0,0
c2670,c2670_trojan46,PASS,PASS,0,1640.14,-1,-11,0
c2670,c2670_trojan47,PASS,PASS,0,787.708,-1,0,0
c2670,c2670_trojan48,PASS,PASS,0,1276.54,-1,-12,0
c2670,c2670_trojan49,PASS,PASS,0,657.948,-1,-13,0
c2670,c2670_trojan4,PASS,PASS,0,595.754,-1,0,0
c2670,c2670_trojan50,PASS,PASS,0,646.28,-1,-3,0
c2670,c2670_trojan51,PASS,PASS,0,1015.02,-1,-3,1
c2670,c2670_trojan52,PASS,PASS,0,978.098,-1,0,0
c2670,c2670_trojan53,PASS,PASS,0,2876.59,-1,-5,0
c2670,c2670_trojan54,PASS,PASS,0,684.855,-1,0,0
c2670,c2670_trojan55,PASS,PASS,0,622.257,-1,0,0
c2670,c2670_trojan56,PASS,PASS,0,723.855,-1,-5,0
c2670,c2670_trojan57,PASS,PASS,0,817.155,-1,-2,0
c2670,c2670_trojan58,PASS,PASS,0,865.162,-1,0,0
c2670,c2670_trojan59,PASS,PASS,0,538.687,-1,-6,0
c2670,c2670_trojan5,PASS,PASS,0,619.095,-1,0,0
c2670,c2670_trojan60,PASS,PASS,0,2167.99,-1,0,0
c2670,c2670_trojan61,PASS,PASS,0,859,-1,-2,0
c2670,c2670_trojan62,PASS,PASS,0,927.496,-1,-3,1
c2670,c2670_trojan63,PASS,PASS,0,552.715,-1,-5,0
c2670,c2670_trojan64,PASS,PASS,0,1236.36,-1,-7,0
c2670,c2670_trojan65,PASS,PASS,0,1046.27,-1,-2,1
c2670,c2670_trojan66,PASS,PASS,0,932.943,-1,-3,1
c2670,c2670_trojan67,PASS,PASS,0,622.679,-1,0,0
c2670,c2670_trojan68,PASS,PASS,0,621.545,-1,-3,0
c2670,c2670_trojan69,PASS,PASS,0,707.723,-1,0,0
c2670,c2670_trojan6,PASS,PASS,0,970.319,-1,0,0
c2670,c2670_trojan70,PASS,PASS,0,532.952,-1,-2,0
c2670,c2670_trojan71,PASS,PASS,0,2141.22,-1,-2,0
c2670,c2670_trojan72,PASS,PASS,0,476.821,-1,-3,0
c2670,c2670_trojan73,PASS,PASS,0,845.71,-1,-2,0
c2670,c2670_trojan74,PASS,PASS,0,1049.12,-1,0,0
c2670,c2670_trojan75,PASS,PASS,0,3600.63,-1,-5,0
c2670,c2670_trojan76,PASS,PASS,0,498.435,-1,-2,0
c2670,c2670_trojan77,PASS,PASS,0,747.495,-1,0,0
c2670,c2670_trojan78,PASS,PASS,0,2711.6,-1,-5,0
c2670,c2670_trojan79,PASS,PASS,0,1364.41,-1,0,0
c2670,c2670_trojan7,PASS,PASS,0,701.561,-1,-12,0
c2670,c2670_trojan80,PASS,PASS,0,1345.23,-1,-3,0
c2670,c2670_trojan81,PASS,PASS,0,2735.61,-1,-2,0
c2670,c2670_trojan82,PASS,PASS,0,600.996,-1,0,0
c2670,c2670_trojan83,PASS,PASS,0,1413.43,-1,0,2
c2670,c2670_trojan84,PASS,PASS,0,977.909,-1,0,0
c2670,c2670_trojan85,PASS,PASS,0,671.718,-1,0,0
c2670,c2670_trojan86,PASS,PASS,0,866.521,-1,0,0
c2670,c2670_trojan87,PASS,PASS,0,671.776,-1,-2,0
c2670,c2670_trojan88,PASS,PASS,0,626.109,-1,0,0
c2670,c2670_trojan89,PASS,PASS,0,638.57,-1,-1,0
c2670,c2670_trojan8,PASS,PASS,0,811.813,-1,-13,0
c2670,c2670_trojan90,PASS,PASS,0,842.034,-1,0,0
c2670,c2670_trojan91,PASS,PASS,0,1947.67,-1,-7,0
c2670,c2670_trojan92,PASS,PASS,0,1092.54,-1,-7,0
c2670,c2670_trojan93,PASS,PASS,0,786.476,-1,0,0
c2670,c2670_trojan94,PASS,PASS,0,1225.41,-1,-4,0
c2670,c2670_trojan95,PASS,PASS,0,639.393,-1,0,0
c2670,c2670_trojan96,PASS,PASS,0,2292.64,-1,-7,0
c2670,c2670_trojan97,PASS,PASS,0,953.977,-1,-7,0
c2670,c2670_trojan98,PASS,PASS,0,1288.43,-1,0,0
c2670,c2670_trojan99,PASS,PASS,0,1105.65,-1,-2,0
c2670,c2670_trojan9,PASS,PASS,0,453.078,-1,-12,0
c3540,c3540_trojan0,PASS,PASS,1,16274.2,2,0,0
c3540,c3540_trojan10,PASS,PASS,1,12044.8,2,1,0
c3540,c3540_trojan11,PASS,PASS,0,78856.4,-1,0,0
c3540,c3540_trojan12,PASS,PASS,1,8168.34,2,1,0
c3540,c3540_trojan13,PASS,PASS,1,6857.96,2,0,0
c3540,c3540_trojan14,PASS,PASS,0,13402.6,-1,0,0
c3540,c3540_trojan15,PASS,PASS,0,16955.8,-1,0,0
c3540,c3540_trojan16,PASS,PASS,1,11894.2,2,1,0
c3540,c3540_trojan17,PASS,PASS,1,61813.6,2,0,0
c3540,c3540_trojan18,PASS,PASS,0,13318.1,-1,0,0
c3540,c3540_trojan19,PASS,PASS,0,841.674,-1,0,0
c3540,c3540_trojan1,PASS,PASS,0,4372.11,-1,0,0
c3540,c3540_trojan20,PASS,PASS,0,3707.25,-1,0,0
c3540,c3540_trojan21,PASS,PASS,0,3972.11,-1,0,0
c3540,c3540_trojan22,PASS,PASS,0,5676.37,-1,-4,0
c3540,c3540_trojan23,PASS,PASS,0,3708.33,-1,0,0
c3540,c3540_trojan24,PASS,PASS,0,5671.33,-1,0,0
c3540,c3540_trojan25,PASS,PASS,0,616.067,-1,-4,0
c3540,c3540_trojan26,PASS,PASS,1,2642.38,2,0,0
c3540,c3540_trojan27,PASS,PASS,0,2611.78,-1,0,0
c3540,c3540_trojan28,PASS,PASS,1,11662.9,2,0,0
c3540,c3540_trojan29,PASS,PASS,0,1435.45,-1,0,0
c3540,c3540_trojan2,PASS,PASS,0,9669.05,-1,0,0
c3540,c3540_trojan30,PASS,PASS,0,3397.11,-1,0,0
c3540,c3540_trojan31,PASS,PASS,1,10519.4,2,1,0
c3540,c3540_trojan32,PASS,PASS,0,3157.59,-1,0,0
c3540,c3540_trojan33,PASS,PASS,1,2969.1,2,0,0
c3540,c3540_trojan34,PASS,PASS,0,869.561,-1,0,0
c3540,c3540_trojan35,PASS,PASS,1,17153,2,0,0
c3540,c3540_trojan36,PASS,PASS,0,11635.6,-1,0,0
c3540,c3540_trojan37,PASS,PASS,0,2386.49,-1,0,4
c3540,c3540_trojan38,PASS,PASS,1,2776.39,2,0,0
c3540,c3540_trojan39,PASS,PASS,1,6916.12,2,1,0
c3540,c3540_trojan3,PASS,PASS,0,3151.94,-1,-6,0
c3540,c3540_trojan40,PASS,PASS,0,11661.9,-1,0,0
c3540,c3540_trojan41,PASS,PASS,1,1759.74,3,1,0
c3540,c3540_trojan42,PASS,PASS,0,6980.19,2,1,0
c3540,c3540_trojan43,PASS,PASS,1,9045.56,2,1,0
c3540,c3540_trojan44,PASS,PASS,1,1650.48,2,0,0
c3540,c3540_trojan45,PASS,PASS,1,11074.1,2,1,0
c3540,c3540_trojan46,PASS,PASS,0,2771.82,2,0,0
c3540,c3540_trojan47,PASS,PASS,1,10512.6,2,0,0
c3540,c3540_trojan48,PASS,PASS,1,3427.97,2,1,0
c3540,c3540_trojan49,PASS,PASS,0,1588.6,-1,0,0
c3540,c3540_trojan4,PASS,PASS,0,6837.49,-1,0,0
c3540,c3540_trojan50,PASS,PASS,1,14461.6,3,0,0
c3540,c3540_trojan51,PASS,PASS,0,8443.7,-1,0,0
c3540,c3540_trojan52,PASS,PASS,0,17734.6,-1,0,0
c3540,c3540_trojan53,PASS,PASS,0,10313,-1,0,0
c3540,c3540_trojan54,PASS,PASS,0,7648.5,-1,0,0
c3540,c3540_trojan55,PASS,PASS,0,9126.5,-1,0,0
c3540,c3540_trojan56,PASS,PASS,0,916.291,-1,0,0
c3540,c3540_trojan57,PASS,PASS,0,2579.69,-1,0,0
c3540,c3540_trojan58,PASS,PASS,0,3017.26,-1,0,0
c3540,c3540_trojan59,PASS,PASS,0,3467.74,-1,0,0
c3540,c3540_trojan5,PASS,PASS,0,9854.86,-1,0,0
c3540,c3540_trojan60,PASS,PASS,0,5475.52,-1,0,0
c3540,c3540_trojan61,PASS,PASS,0,16293.1,-1,0,0
c3540,c3540_trojan62,PASS,PASS,0,1396.24,-1,0,0
c3540,c3540_trojan63,PASS,PASS,0,3262.59,-1,0,0
c3540,c3540_trojan64,PASS,PASS,0,3764.31,-1,0,0
c3540,c3540_trojan65,PASS,PASS,0,7414.28,-1,0,0
c3540,c3540_trojan66,PASS,PASS,1,23090.4,3,0,0
c3540,c3540_trojan67,PASS,PASS,0,25757.4,-1,0,0
c3540,c3540_trojan68,PASS,PASS,0,23780.1,-1,0,0
c3540,c3540_trojan69,PASS,PASS,0,2067.49,-1,0,0
c3540,c3540_trojan6,PASS,PASS,1,1535.29,2,1,0
c3540,c3540_trojan70,PASS,PASS,1,11885.3,2,0,0
c3540,c3540_trojan71,PASS,PASS,0,3164.98,-1,0,0
c3540,c3540_trojan72,PASS,PASS,0,5112.72,-1,0,0
c3540,c3540_trojan73,PASS,PASS,0,5477.88,-1,0,0
c3540,c3540_trojan74,PASS,PASS,0,9030.79,-1,0,0
c3540,c3540_trojan75,PASS,PASS,0,659.605,-1,0,0
c3540,c3540_trojan76,PASS,PASS,0,1129.14,-1,0,0
c3540,c3540_trojan77,PASS,PASS,0,3535.27,-1,0,0
c3540,c3540_trojan78,PASS,PASS,1,2064.13,3,0,0
c3540,c3540_trojan79,PASS,PASS,0,3588.47,-1,0,0
c3540,c3540_trojan7,PASS,PASS,0,2293.36,-1,0,0
c3540,c3540_trojan80,PASS,PASS,0,5230.27,-1,0,0
c3540,c3540_trojan81,PASS,PASS,1,37688.8,3,0,0
c3540,c3540_trojan82,PASS,PASS,0,6362.11,-1,0,0
c3540,c3540_trojan83,PASS,PASS,1,3025.4,3,0,0
c3540,c3540_trojan84,PASS,PASS,1,8536.76,2,0,0
c3540,c3540_trojan85,PASS,PASS,1,1345.82,3,0,0
c3540,c3540_trojan86,PASS,PASS,0,26953,-1,0,0
c3540,c3540_trojan87,PASS,PASS,0,678.339,-1,0,0
c3540,c3540_trojan88,PASS,PASS,1,5703.92,3,0,0
c3540,c3540_trojan89,PASS,PASS,0,3504.27,-1,0,0
c3540,c3540_trojan8,PASS,PASS,0,3005.93,-1,0,0
c3540,c3540_trojan90,PASS,PASS,0,34615,-1,0,0
c3540,c3540_trojan91,PASS,PASS,1,1831.01,3,0,0
c3540,c3540_trojan92,PASS,PASS,0,11216.8,1,0,0
c3540,c3540_trojan93,PASS,PASS,0,7001.7,-1,0,0
c3540,c3540_trojan94,PASS,PASS,0,868.782,-1,0,0
c3540,c3540_trojan95,PASS,PASS,0,9920.13,-1,0,0
c3540,c3540_trojan96,PASS,PASS,0,1637.53,1,0,0
c3540,c3540_trojan97,PASS,PASS,1,16715.8,3,0,0
c3540,c3540_trojan98,PASS,PASS,0,2752.07,-1,0,0
c3540,c3540_trojan99,PASS,PASS,0,3626.31,-1,0,0
c3540,c3540_trojan9,PASS,PASS,0,5501.8,-1,0,0
c5315,c5315_trojan0,TIMEOUT,PASS,1,,895,24,
c5315,c5315_trojan10,PASS,PASS,1,73150.5,7,0,0
c5315,c5315_trojan11,PASS,PASS,1,23700.3,7,0,0
c5315,c5315_trojan12,PASS,PASS,1,47863.6,8,1,0
c5315,c5315_trojan13,PASS,PASS,1,22848.3,7,0,0
c5315,c5315_trojan14,TIMEOUT,PASS,3,,12,0,
c5315,c5315_trojan15,PASS,PASS,1,18987.7,4,0,0
c5315,c5315_trojan16,FAIL,FAIL,1,212906,,,0
c5315,c5315_trojan17,PASS,PASS,1,2002.62,4,0,0
c5315,c5315_trojan18,TIMEOUT,PASS,2,,580,18,
c5315,c5315_trojan19,PASS,PASS,1,30452.3,7,0,0
c5315,c5315_trojan1,PASS,PASS,1,102619,4,0,0
c5315,c5315_trojan20,TIMEOUT,FAIL,1,,,,
c5315,c5315_trojan21,TIMEOUT,FAIL,1,,,,
c5315,c5315_trojan22,PASS,PASS,1,36941.8,7,0,0
c5315,c5315_trojan23,TIMEOUT,PASS,1,,1150,33,
c5315,c5315_trojan24,TIMEOUT,FAIL,1,,,,
c5315,c5315_trojan25,PASS,PASS,1,26291.3,10,0,0
c5315,c5315_trojan26,PASS,PASS,1,1987.49,7,0,0
c5315,c5315_trojan27,PASS,PASS,1,57706.8,8,0,0
c5315,c5315_trojan28,PASS,PASS,2,3221.66,7,0,1
c5315,c5315_trojan29,PASS,PASS,1,44852.8,15,0,0
c5315,c5315_trojan2,TIMEOUT,PASS,1,,971,31,
c5315,c5315_trojan30,PASS,PASS,1,33748.9,4,0,0
c5315,c5315_trojan31,TIMEOUT,FAIL,1,,,,
c5315,c5315_trojan32,PASS,PASS,1,24918.3,10,0,0
c5315,c5315_trojan33,CEC_FAIL,PASS,5,160396,13,0,5
c5315,c5315_trojan34,PASS,PASS,1,2396.85,6,0,0
c5315,c5315_trojan35,PASS,PASS,1,28477.7,7,0,0
c5315,c5315_trojan36,PASS,PASS,1,23868.4,4,1,0
c5315,c5315_trojan37,TIMEOUT,PASS,2,,801,18,
c5315,c5315_trojan38,TIMEOUT,FAIL,1,,,,
c5315,c5315_trojan39,PASS,PASS,3,71744,6,0,2
c5315,c5315_trojan3,PASS,PASS,1,15192.6,8,0,0
c5315,c5315_trojan40,TIMEOUT,PASS,2,,498,31,
c5315,c5315_trojan41,PASS,PASS,1,42382.4,10,0,0
c5315,c5315_trojan42,PASS,PASS,1,1470.76,4,0,0
c5315,c5315_trojan43,TIMEOUT,FAIL,1,,,,
c5315,c5315_trojan44,PASS,PASS,1,39830.1,7,1,0
c5315,c5315_trojan45,PASS,PASS,1,2662.63,6,14,0
c5315,c5315_trojan46,PASS,PASS,1,13956,7,0,0
c5315,c5315_trojan47,PASS,PASS,1,23493.3,7,0,0
c5315,c5315_trojan48,OOM_KILLED,FAIL,1,,,,
c5315,c5315_trojan49,PASS,PASS,1,7008.96,-1,0,0
c5315,c5315_trojan4,PASS,PASS,1,45936.9,-1,0,0
