case_id,cohort,circuit,trojan,method,profile,status,success,main_returncode,timeout_stage,gt_verify,abc_equivalent,cec_rounds,legacy_vn_passes,runtime_ms,wall_ms,provenance_verification_ms,main_wall_ms,cec_wall_ms,payload_fix_nodes,area_delta,level_delta,reported_area_delta,reported_level_delta,golden_area,golden_level,trojan_area,trojan_level,patched_area,patched_level,actual_area_delta_trojan,actual_level_delta_trojan,actual_area_delta_golden,actual_level_delta_golden,rule_synth_summary_count,rule_apply_summary_count,rule_miter_summary_count,rule_build_attempt_count,binary_sha256,abc_sha256,highs_library_sha256,cache_key,stdout_log,stderr_log,cec_stdout_log,cec_stderr_log,patched_bench,command_json,rule_synth_summaries_json,rule_apply_summaries_json,rule_miter_summaries_json,rule_build_attempts_json,rule_build_unlinked_summaries_json,apply_first_applied_depth,apply_first_applied_literals,apply_first_applied_rules,apply_first_cec_attempt,apply_first_effective_depth,apply_first_effective_literals,apply_first_effective_rules,apply_first_literal_expected,apply_first_literal_forced,apply_first_literal_node,apply_first_rule_build_attempt,apply_first_rule_model_used,apply_first_signature_exact_mismatch,apply_first_source,apply_first_strategy,apply_first_synth_pass,apply_last_applied_depth,apply_last_applied_literals,apply_last_applied_rules,apply_last_cec_attempt,apply_last_effective_depth,apply_last_effective_literals,apply_last_effective_rules,apply_last_literal_expected,apply_last_literal_forced,apply_last_literal_node,apply_last_rule_build_attempt,apply_last_rule_model_used,apply_last_signature_exact_mismatch,apply_last_source,apply_last_strategy,apply_last_synth_pass,apply_numeric_sum_applied_depth,apply_numeric_sum_applied_literals,apply_numeric_sum_applied_rules,apply_numeric_sum_effective_depth,apply_numeric_sum_effective_literals,apply_numeric_sum_effective_rules,apply_numeric_sum_rule_model_used,apply_numeric_sum_signature_exact_mismatch,miter_first_added,miter_first_blocked_fn,miter_first_blocked_fp,miter_first_cec_attempt,miter_first_checks,miter_first_encode_ms,miter_first_fn_status,miter_first_fp_status,miter_first_known_training_violations,miter_first_proved,miter_first_refine_budget_available,miter_first_refine_rounds,miter_first_retry,miter_first_returned,miter_first_returned_fn,miter_first_returned_fp,miter_first_rule_build_attempt,miter_first_solver_ms,miter_first_stalled,miter_first_status,miter_first_strategy,miter_first_synth_pass,miter_first_total_ms,miter_first_validation_ms,miter_last_added,miter_last_blocked_fn,miter_last_blocked_fp,miter_last_cec_attempt,miter_last_checks,miter_last_encode_ms,miter_last_fn_status,miter_last_fp_status,miter_last_known_training_violations,miter_last_proved,miter_last_refine_budget_available,miter_last_refine_rounds,miter_last_retry,miter_last_returned,miter_last_returned_fn,miter_last_returned_fp,miter_last_rule_build_attempt,miter_last_solver_ms,miter_last_stalled,miter_last_status,miter_last_strategy,miter_last_synth_pass,miter_last_total_ms,miter_last_validation_ms,miter_numeric_sum_added,miter_numeric_sum_blocked_fn,miter_numeric_sum_blocked_fp,miter_numeric_sum_checks,miter_numeric_sum_encode_ms,miter_numeric_sum_known_training_violations,miter_numeric_sum_proved,miter_numeric_sum_refine_budget_available,miter_numeric_sum_retry,miter_numeric_sum_returned,miter_numeric_sum_returned_fn,miter_numeric_sum_returned_fp,miter_numeric_sum_solver_ms,miter_numeric_sum_stalled,miter_numeric_sum_total_ms,miter_numeric_sum_validation_ms,summary_first_candidate_count,summary_first_cec_attempt,summary_first_dt_builds,summary_first_final_depth,summary_first_final_literals,summary_first_final_rules,summary_first_optimizer_accepted,summary_first_optimizer_accepted_calls,summary_first_optimizer_calls,summary_first_optimizer_candidates,summary_first_optimizer_cex,summary_first_optimizer_checks,summary_first_optimizer_literals_after,summary_first_optimizer_literals_before,summary_first_optimizer_optimal,summary_first_optimizer_rules_after,summary_first_optimizer_rules_before,summary_first_optimizer_signatures,summary_first_optimizer_solver_ms,summary_first_optimizer_status,summary_first_optimizer_verified,summary_first_phase_depth,summary_first_phase_literals,summary_first_phase_rules,summary_first_rule_build_attempt,summary_first_strategy,summary_first_strict_dt_builds,summary_first_synth_ms,summary_first_synth_pass,summary_first_synthesized_depth,summary_first_synthesized_literals,summary_first_synthesized_rules,summary_first_training_data_builds,summary_first_vn_generated,summary_first_vn_used,summary_last_candidate_count,summary_last_cec_attempt,summary_last_dt_builds,summary_last_final_depth,summary_last_final_literals,summary_last_final_rules,summary_last_optimizer_accepted,summary_last_optimizer_accepted_calls,summary_last_optimizer_calls,summary_last_optimizer_candidates,summary_last_optimizer_cex,summary_last_optimizer_checks,summary_last_optimizer_literals_after,summary_last_optimizer_literals_before,summary_last_optimizer_optimal,summary_last_optimizer_rules_after,summary_last_optimizer_rules_before,summary_last_optimizer_signatures,summary_last_optimizer_solver_ms,summary_last_optimizer_status,summary_last_optimizer_verified,summary_last_phase_depth,summary_last_phase_literals,summary_last_phase_rules,summary_last_rule_build_attempt,summary_last_strategy,summary_last_strict_dt_builds,summary_last_synth_ms,summary_last_synth_pass,summary_last_synthesized_depth,summary_last_synthesized_literals,summary_last_synthesized_rules,summary_last_training_data_builds,summary_last_vn_generated,summary_last_vn_used,summary_numeric_sum_candidate_count,summary_numeric_sum_dt_builds,summary_numeric_sum_final_depth,summary_numeric_sum_final_literals,summary_numeric_sum_final_rules,summary_numeric_sum_optimizer_accepted,summary_numeric_sum_optimizer_accepted_calls,summary_numeric_sum_optimizer_calls,summary_numeric_sum_optimizer_candidates,summary_numeric_sum_optimizer_cex,summary_numeric_sum_optimizer_checks,summary_numeric_sum_optimizer_literals_after,summary_numeric_sum_optimizer_literals_before,summary_numeric_sum_optimizer_optimal,summary_numeric_sum_optimizer_rules_after,summary_numeric_sum_optimizer_rules_before,summary_numeric_sum_optimizer_signatures,summary_numeric_sum_optimizer_solver_ms,summary_numeric_sum_optimizer_verified,summary_numeric_sum_phase_depth,summary_numeric_sum_phase_literals,summary_numeric_sum_phase_rules,summary_numeric_sum_strict_dt_builds,summary_numeric_sum_synth_ms,summary_numeric_sum_synthesized_depth,summary_numeric_sum_synthesized_literals,summary_numeric_sum_synthesized_rules,summary_numeric_sum_training_data_builds,summary_numeric_sum_vn_generated,summary_numeric_sum_vn_used
aes_n2_t5_o000_s9000_7aac57e8,v4_heldout_ood_large_ood,aes,aes_n2_t5_o000_s9000_7aac57e8,z3-pb,all_ready,TIMEOUT,False,-15,main,FAIL,,,0,,300168.9066980034,95.60977295041084,300166.96827404667,,,,,,,,,,,,,,,,,1,0,0,1,2bebfa7eadefbcbda545d255dbd26bfa2da85a7adeb0097bffd9d36a61668b41,627ee77136889096c2d8aa11ef9adffb666504867f29508180ac10fc596093e3,,e1a0316bf853d790c243199a5f1879f2c6a69adda9f55afeb02d973510830d29,raw/aes_n2_t5_o000_s9000_7aac57e8--z3-pb.stdout.log,raw/aes_n2_t5_o000_s9000_7aac57e8--z3-pb.stderr.log,,,,"[""/home/as6325400/hardwaretrojan_silence_formal/bin/main"",""/home/as6325400/hardwaretrojan_silence_formal/validation/v4_rule_benchmark_inputs/golden/aes.bench"",""/home/as6325400/hardwaretrojan_silence_formal/validation/v4_rule_benchmark_inputs/trojan/aes/aes_n2_t5_o000_s9000_7aac57e8.bench"",""/home/as6325400/hardwaretrojan_silence_formal/validation/v4_rule_benchmark_inputs/groundtruth/aes/aes_n2_t5_o000_s9000_7aac57e8_error_patterns.json"",""/home/as6325400/hardwaretrojan_silence_formal/validation/v4_z3_pb_formal/extended_extra_on/patched/.aes_n2_t5_o000_s9000_7aac57e8--z3-pb.bench.2dwqr352.bench"",""--depth"",""10"",""--neg-ratio"",""50"",""--mine-rounds"",""15"",""--mine-max"",""5000"",""--rule-method"",""z3-pb"",""--rule-formal-refine"",""--rule-formal-timeout-ms"",""10000"",""--rule-formal-max-rounds"",""5"",""--rule-formal-cex-batch"",""5""]","[{""_line"":14,""_raw"":""rule_synth_summary strategy z3-pb cec_attempt 1 synth_pass 1 rule_build_attempt 1 candidate_count 491823 dt_builds 1 strict_dt_builds 0 training_data_builds 1 vn_generated 0 vn_used 0 phase_rules 0 phase_literals 0 phase_depth 0 optimizer_status accepted optimizer_calls 1 optimizer_accepted 1 optimizer_accepted_calls 1 optimizer_optimal 1 optimizer_verified 1 optimizer_candidates 3 optimizer_signatures 8 optimizer_checks 3 optimizer_cex 2 optimizer_rules_before 1 optimizer_rules_after 1 optimizer_literals_before 3 optimizer_literals_after 3 optimizer_solver_ms 4.3169 synthesized_rules 1 synthesized_literals 3 synthesized_depth 3 final_rules 1 final_literals 3 final_depth 3 synth_ms 5016.7962"",""candidate_count"":491823,""cec_attempt"":1,""dt_builds"":1,""final_depth"":3,""final_literals"":3,""final_rules"":1,""optimizer_accepted"":1,""optimizer_accepted_calls"":1,""optimizer_calls"":1,""optimizer_candidates"":3,""optimizer_cex"":2,""optimizer_checks"":3,""optimizer_literals_after"":3,""optimizer_literals_before"":3,""optimizer_optimal"":1,""optimizer_rules_after"":1,""optimizer_rules_before"":1,""optimizer_signatures"":8,""optimizer_solver_ms"":4.3169,""optimizer_status"":""accepted"",""optimizer_verified"":1,""phase_depth"":0,""phase_literals"":0,""phase_rules"":0,""rule_build_attempt"":1,""strategy"":""z3-pb"",""strict_dt_builds"":0,""synth_ms"":5016.7962,""synth_pass"":1,""synthesized_depth"":3,""synthesized_literals"":3,""synthesized_rules"":1,""training_data_builds"":1,""vn_generated"":0,""vn_used"":0}]",[],[],"[{""rule_apply_summaries"":[],""rule_build_attempt"":1,""rule_miter_summaries"":[],""rule_synth_summaries"":[{""_line"":14,""_raw"":""rule_synth_summary strategy z3-pb cec_attempt 1 synth_pass 1 rule_build_attempt 1 candidate_count 491823 dt_builds 1 strict_dt_builds 0 training_data_builds 1 vn_generated 0 vn_used 0 phase_rules 0 phase_literals 0 phase_depth 0 optimizer_status accepted optimizer_calls 1 optimizer_accepted 1 optimizer_accepted_calls 1 optimizer_optimal 1 optimizer_verified 1 optimizer_candidates 3 optimizer_signatures 8 optimizer_checks 3 optimizer_cex 2 optimizer_rules_before 1 optimizer_rules_after 1 optimizer_literals_before 3 optimizer_literals_after 3 optimizer_solver_ms 4.3169 synthesized_rules 1 synthesized_literals 3 synthesized_depth 3 final_rules 1 final_literals 3 final_depth 3 synth_ms 5016.7962"",""candidate_count"":491823,""cec_attempt"":1,""dt_builds"":1,""final_depth"":3,""final_literals"":3,""final_rules"":1,""optimizer_accepted"":1,""optimizer_accepted_calls"":1,""optimizer_calls"":1,""optimizer_candidates"":3,""optimizer_cex"":2,""optimizer_checks"":3,""optimizer_literals_after"":3,""optimizer_literals_before"":3,""optimizer_optimal"":1,""optimizer_rules_after"":1,""optimizer_rules_before"":1,""optimizer_signatures"":8,""optimizer_solver_ms"":4.3169,""optimizer_status"":""accepted"",""optimizer_verified"":1,""phase_depth"":0,""phase_literals"":0,""phase_rules"":0,""rule_build_attempt"":1,""strategy"":""z3-pb"",""strict_dt_builds"":0,""synth_ms"":5016.7962,""synth_pass"":1,""synthesized_depth"":3,""synthesized_literals"":3,""synthesized_rules"":1,""training_data_builds"":1,""vn_generated"":0,""vn_used"":0}]}]","{""rule_apply_summaries"":[],""rule_miter_summaries"":[],""rule_synth_summaries"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491823,1,1,3,3,1,1,1,1,3,2,3,3,3,1,1,1,8,4.3169,accepted,1,0,0,0,1,z3-pb,0,5016.7962,1,3,3,1,1,0,0,491823,1,1,3,3,1,1,1,1,3,2,3,3,3,1,1,1,8,4.3169,accepted,1,0,0,0,1,z3-pb,0,5016.7962,1,3,3,1,1,0,0,491823,1,3,3,1,1,1,1,3,2,3,3,3,1,1,1,8,4.3169,1,0,0,0,0,5016.7962,3,3,1,1,0,0
aes_n3_t5_o000_s9000_7aac57e8,v4_heldout_ood_large_ood,aes,aes_n3_t5_o000_s9000_7aac57e8,z3-pb,all_ready,TIMEOUT,False,-15,main,FAIL,,,0,,300167.7220929414,104.32612802833319,300166.2349550752,,,,,,,,,,,,,,,,,1,0,0,1,2bebfa7eadefbcbda545d255dbd26bfa2da85a7adeb0097bffd9d36a61668b41,627ee77136889096c2d8aa11ef9adffb666504867f29508180ac10fc596093e3,,44ff32d74313bc3dde2ac822343b6c715c949f770717e8a2b2fc83092ae2bac5,raw/aes_n3_t5_o000_s9000_7aac57e8--z3-pb.stdout.log,raw/aes_n3_t5_o000_s9000_7aac57e8--z3-pb.stderr.log,,,,"[""/home/as6325400/hardwaretrojan_silence_formal/bin/main"",""/home/as6325400/hardwaretrojan_silence_formal/validation/v4_rule_benchmark_inputs/golden/aes.bench"",""/home/as6325400/hardwaretrojan_silence_formal/validation/v4_rule_benchmark_inputs/trojan/aes/aes_n3_t5_o000_s9000_7aac57e8.bench"",""/home/as6325400/hardwaretrojan_silence_formal/validation/v4_rule_benchmark_inputs/groundtruth/aes/aes_n3_t5_o000_s9000_7aac57e8_error_patterns.json"",""/home/as6325400/hardwaretrojan_silence_formal/validation/v4_z3_pb_formal/extended_extra_on/patched/.aes_n3_t5_o000_s9000_7aac57e8--z3-pb.bench.z7i570m9.bench"",""--depth"",""10"",""--neg-ratio"",""50"",""--mine-rounds"",""15"",""--mine-max"",""5000"",""--rule-method"",""z3-pb"",""--rule-formal-refine"",""--rule-formal-timeout-ms"",""10000"",""--rule-formal-max-rounds"",""5"",""--rule-formal-cex-batch"",""5""]","[{""_line"":14,""_raw"":""rule_synth_summary strategy z3-pb cec_attempt 1 synth_pass 1 rule_build_attempt 1 candidate_count 491832 dt_builds 1 strict_dt_builds 0 training_data_builds 1 vn_generated 0 vn_used 0 phase_rules 0 phase_literals 0 phase_depth 0 optimizer_status accepted optimizer_calls 1 optimizer_accepted 1 optimizer_accepted_calls 1 optimizer_optimal 1 optimizer_verified 1 optimizer_candidates 3 optimizer_signatures 8 optimizer_checks 3 optimizer_cex 2 optimizer_rules_before 1 optimizer_rules_after 1 optimizer_literals_before 3 optimizer_literals_after 3 optimizer_solver_ms 5.3614 synthesized_rules 1 synthesized_literals 3 synthesized_depth 3 final_rules 1 final_literals 3 final_depth 3 synth_ms 6416.3970"",""candidate_count"":491832,""cec_attempt"":1,""dt_builds"":1,""final_depth"":3,""final_literals"":3,""final_rules"":1,""optimizer_accepted"":1,""optimizer_accepted_calls"":1,""optimizer_calls"":1,""optimizer_candidates"":3,""optimizer_cex"":2,""optimizer_checks"":3,""optimizer_literals_after"":3,""optimizer_literals_before"":3,""optimizer_optimal"":1,""optimizer_rules_after"":1,""optimizer_rules_before"":1,""optimizer_signatures"":8,""optimizer_solver_ms"":5.3614,""optimizer_status"":""accepted"",""optimizer_verified"":1,""phase_depth"":0,""phase_literals"":0,""phase_rules"":0,""rule_build_attempt"":1,""strategy"":""z3-pb"",""strict_dt_builds"":0,""synth_ms"":6416.397,""synth_pass"":1,""synthesized_depth"":3,""synthesized_literals"":3,""synthesized_rules"":1,""training_data_builds"":1,""vn_generated"":0,""vn_used"":0}]",[],[],"[{""rule_apply_summaries"":[],""rule_build_attempt"":1,""rule_miter_summaries"":[],""rule_synth_summaries"":[{""_line"":14,""_raw"":""rule_synth_summary strategy z3-pb cec_attempt 1 synth_pass 1 rule_build_attempt 1 candidate_count 491832 dt_builds 1 strict_dt_builds 0 training_data_builds 1 vn_generated 0 vn_used 0 phase_rules 0 phase_literals 0 phase_depth 0 optimizer_status accepted optimizer_calls 1 optimizer_accepted 1 optimizer_accepted_calls 1 optimizer_optimal 1 optimizer_verified 1 optimizer_candidates 3 optimizer_signatures 8 optimizer_checks 3 optimizer_cex 2 optimizer_rules_before 1 optimizer_rules_after 1 optimizer_literals_before 3 optimizer_literals_after 3 optimizer_solver_ms 5.3614 synthesized_rules 1 synthesized_literals 3 synthesized_depth 3 final_rules 1 final_literals 3 final_depth 3 synth_ms 6416.3970"",""candidate_count"":491832,""cec_attempt"":1,""dt_builds"":1,""final_depth"":3,""final_literals"":3,""final_rules"":1,""optimizer_accepted"":1,""optimizer_accepted_calls"":1,""optimizer_calls"":1,""optimizer_candidates"":3,""optimizer_cex"":2,""optimizer_checks"":3,""optimizer_literals_after"":3,""optimizer_literals_before"":3,""optimizer_optimal"":1,""optimizer_rules_after"":1,""optimizer_rules_before"":1,""optimizer_signatures"":8,""optimizer_solver_ms"":5.3614,""optimizer_status"":""accepted"",""optimizer_verified"":1,""phase_depth"":0,""phase_literals"":0,""phase_rules"":0,""rule_build_attempt"":1,""strategy"":""z3-pb"",""strict_dt_builds"":0,""synth_ms"":6416.397,""synth_pass"":1,""synthesized_depth"":3,""synthesized_literals"":3,""synthesized_rules"":1,""training_data_builds"":1,""vn_generated"":0,""vn_used"":0}]}]","{""rule_apply_summaries"":[],""rule_miter_summaries"":[],""rule_synth_summaries"":[]}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491832,1,1,3,3,1,1,1,1,3,2,3,3,3,1,1,1,8,5.3614,accepted,1,0,0,0,1,z3-pb,0,6416.397,1,3,3,1,1,0,0,491832,1,1,3,3,1,1,1,1,3,2,3,3,3,1,1,1,8,5.3614,accepted,1,0,0,0,1,z3-pb,0,6416.397,1,3,3,1,1,0,0,491832,1,3,3,1,1,1,1,3,2,3,3,3,1,1,1,8,5.3614,1,0,0,0,0,6416.397,3,3,1,1,0,0
